time,temp_in,temp_mid,temp_out
263819.1,299.87752762785,299.99995854864,299.99999636961
264319.1,299.90855671652,299.99985839559,299.99999614994
264819.1,299.97200575818,299.99992934085,299.99999841543
265319.1,299.99723512861,299.99998101754,299.999999665
265819.1,299.99723512861,299.99998101754,299.999999665
266319.1,299.99723512861,299.99998101754,299.999999665
266819.1,299.99723512861,299.99998101754,299.999999665
267319.1,299.99723512861,299.99998101754,299.999999665
267819.1,299.99723512861,299.99998101754,299.999999665
268319.1,299.99723512861,299.99998101754,299.999999665
268819.1,299.99723512861,299.99998101754,299.999999665
269319.1,299.99723512861,299.99998101754,299.999999665
269819.1,299.99723512861,299.99998101754,299.999999665
270000,299.99723512861,299.99998101754,299.999999665
