Time,Xg,Yg,Zg
24.26731876,-0.121909636,0.1468146,-0.020804547
24.27364332,-0.124436244,0.164904464,-0.019885336
24.27996787,-0.123900576,0.178528534,-0.015337655
24.28629243,-0.120592205,0.187470094,-0.008423198
24.29261699,-0.115001895,0.191453117,-0.000826497
24.29894154,-0.107719067,0.190203126,0.005848807
24.3052661,-0.09932636,0.183561135,0.010513829
24.31159065,-0.090320168,0.171603884,0.012833326
24.31791521,-0.081074334,0.154721492,0.013211576
24.32423976,-0.071848221,0.133619668,0.012549437
24.33056432,-0.062825671,0.109241687,0.011867634
24.33688887,-0.054162832,0.082634926,0.01192869
24.34321343,-0.046022771,0.054806889,0.012983088
24.34953798,-0.038582491,0.02661891,0.014717796
24.35586254,-0.032010142,-0.00124902,0.016413973
24.36218709,-0.026422249,-0.028256104,0.017249334
24.36851165,-0.021838515,-0.053904702,0.016633008
24.3748362,-0.018152803,-0.077634723,0.014451968
24.38116076,-0.015133369,-0.098757086,0.011140644
24.38748532,-0.012455645,-0.116460865,0.007547861
24.39380987,-0.009760396,-0.129901284,0.004646455
24.40013443,-0.006722398,-0.138344942,0.003186779
24.40645898,-0.003112119,-0.14132577,0.003416838
24.41278354,0.001164393,-0.138758839,0.004971308
24.41910809,0.006055585,-0.130971771,0.006975631
24.42543265,0.011384455,-0.118640867,0.008338086
24.4317572,0.016891559,-0.102651279,0.008136717
24.43808176,0.022289762,-0.083926174,0.005971661
24.44440631,0.027318684,-0.06327944,0.002159802
24.45073087,0.031788842,-0.041336728,-0.002303195
24.45705542,0.035608937,-0.018543964,-0.00601353
24.46337998,0.038793547,0.00474965,-0.007585145
24.46970453,0.041451619,0.028174061,-0.006099032
24.47602909,0.043758646,0.051237953,-0.001431535
24.48235365,0.045917339,0.073289719,0.00564837
24.4886782,0.0481134,0.093559891,0.013651554
24.49500276,0.050474456,0.11127334,0.020764131
24.50132731,0.053040838,0.125791969,0.025346968
24.50765187,0.055755763,0.136735533,0.026385864
24.51397642,0.058479114,0.144034778,0.023753827
24.52030098,0.061023457,0.147895075,0.018206787
24.52662553,0.06320441,0.148681512,0.011119909
24.53295009,0.064891999,0.146765932,0.004055051
24.53927464,0.066047417,0.142391592,-0.001696879
24.5455992,0.066732068,0.135606018,-0.005449968
24.55192375,0.067083178,0.12628862,-0.007230222
24.55824831,0.067260631,0.114265101,-0.007631985
24.56457286,0.067379941,0.09946808,-0.007488281
24.57089742,0.067452782,0.082084591,-0.007484502
24.57722197,0.067356315,0.062633488,-0.00786395
24.58354653,0.066845032,0.041938836,-0.008339534
24.58987109,0.065605743,0.021001369,-0.008249371
24.59619564,0.063341681,0.000806287,-0.006901588
24.6025202,0.059860559,-0.017870875,-0.003977994
24.60884475,0.055138028,-0.034596477,0.00016445
24.61516931,0.049334256,-0.049305679,0.004428275
24.62149386,0.04275582,-0.06221656,0.007201985
24.62781842,0.035773383,-0.073662932,0.006830335
24.63414297,0.028721404,-0.083905501,0.002186697
24.64046753,0.02181373,-0.09298829,-0.006843922
24.64679208,0.015105006,-0.100690861,-0.019148305
24.65311664,0.008513043,-0.106592506,-0.032534938
24.65944119,0.0018962,-0.110224279,-0.044233924
24.66576575,-0.004840471,-0.111252936,-0.051612534
24.6720903,-0.011648776,-0.109628759,-0.052893086
24.67841486,-0.018288265,-0.105641566,-0.047648639
24.68473942,-0.024347763,-0.09986154,-0.036915167
24.69106397,-0.029337193,-0.092982653,-0.022878064
24.69738853,-0.032824167,-0.085621727,-0.00822766
24.70371308,-0.034571928,-0.078142964,0.004612693
24.71003764,-0.034631329,-0.070569987,0.014139059
24.71636219,-0.03335188,-0.062617499,0.020091531
24.72268675,-0.031302016,-0.053833018,0.023351917
24.7290113,-0.029118698,-0.043800422,0.025459636
24.73533586,-0.027331092,-0.032334888,0.027921529
24.74166041,-0.026213736,-0.019601176,0.031563078
24.74798497,-0.025717003,-0.006113471,0.036155407
24.75430952,-0.025498738,0.007384001,0.040457286
24.76063408,-0.02504826,0.02011486,0.042665332
24.76695863,-0.023863278,0.031478809,0.041118523
24.77328319,-0.021622288,0.041198404,0.035006603
24.77960775,-0.018295903,0.049353893,0.024821084
24.7859323,-0.014160616,0.05629477,0.012369034
24.79225686,-0.00971103,0.062459777,0.00031768
24.79858141,-0.005500754,0.068169215,-0.008597293
24.80490597,-0.001966252,0.07346332,-0.012442417
24.81123052,0.000706522,0.078044677,-0.010739476
24.81755508,0.002627882,0.081346661,-0.004666868
24.82387963,0.004148366,0.082706218,0.003278556
24.83020419,0.005722307,0.081583109,0.010065139
24.83652874,0.007740703,0.077751488,0.013105736
24.8428533,0.010393846,0.071398978,0.011107892
24.84917785,0.013613526,0.063099851,0.004504234
24.85550241,0.017116036,0.05367157,-0.004692677
24.86182696,0.020530541,0.043963034,-0.013574686
24.86815152,0.023565614,0.034644951,-0.019340242
24.87447607,0.026151275,0.02607055,-0.020279013
24.88080063,0.028500667,0.018249288,-0.016401134
24.88712519,0.03106262,0.010936614,-0.009486425
24.89344974,0.034374711,0.003802985,-0.002521485
24.8997743,0.038862728,-0.00338099,0.00129935
24.90609885,0.044653856,-0.010610193,-0.000319498
24.91242341,0.051469411,-0.017608837,-0.00793377
24.91874796,0.058638584,-0.023904079,-0.020074754
24.92507252,0.065235278,-0.028981707,-0.03363013
24.93139707,0.070298999,-0.032467119,-0.044777007
24.93772163,0.073072104,-0.034266084,-0.05016659
24.94404618,0.073179419,-0.034614033,-0.047971774
24.95037074,0.070694804,-0.034014844,-0.038451242
24.95669529,0.066076502,-0.033088696,-0.023843556
24.96301985,0.059996331,-0.03238024,-0.007628948
24.9693444,0.053122291,-0.032192062,0.00659087
24.97566896,0.045928086,-0.032499761,0.016216248
24.98199352,0.038591719,-0.032977039,0.020398428
24.98831807,0.031012789,-0.033121904,0.020165703
24.99464263,0.022935908,-0.032441242,0.017894647
25.00096718,0.014130491,-0.030632108,0.016321586
25.00729174,0.004558196,-0.027700205,0.017450079
25.01361629,-0.005535008,-0.023978101,0.021747513
25.01994085,-0.01563686,-0.020039705,0.027924062
25.0262654,-0.025090889,-0.016541743,0.033383199
25.03258996,-0.03327803,-0.014045717,0.035194778
25.03891451,-0.039790757,-0.012877926,0.031251833
25.04523907,-0.044534573,-0.013069731,0.021197697
25.05156362,-0.047717428,-0.014391281,0.006778791
25.05788818,-0.049728242,-0.016459871,-0.008530979
25.06421273,-0.050946876,-0.018879893,-0.020539369
25.07053729,-0.051554685,-0.021363137,-0.025661516
25.07686185,-0.051417362,-0.023788112,-0.02212653
25.0831864,-0.050088681,-0.026181055,-0.010656587
25.08951096,-0.046942528,-0.028630476,0.005623636
25.09583551,-0.041395456,-0.031171111,0.022038693
25.10216007,-0.033148646,-0.033683763,0.033715591
25.10848462,-0.02236839,-0.035851328,0.03701183
25.11480918,-0.009741937,-0.037190949,0.03056556
25.12113373,0.003615123,-0.037155037,0.015639117
25.12745829,0.016375862,-0.035269571,-0.004340267
25.13378284,0.027279246,-0.031264801,-0.02487629
25.1401074,0.035384706,-0.025155719,-0.041765474
25.14643195,0.04023001,-0.017246189,-0.052277176
25.15275651,0.041851637,-0.008055576,-0.055777771
25.15908106,0.040672836,0.001808584,-0.053623725
25.16540562,0.037307336,0.01179208,-0.048402159
25.17173017,0.032351788,0.021507248,-0.04281889
25.17805473,0.02623894,0.030786642,-0.038646992
25.18437929,0.019197404,0.039666645,-0.036115619
25.19070384,0.011322252,0.048313424,-0.033952275
25.1970284,0.002718579,0.056920967,-0.030051167
25.20335295,-0.006347199,0.065617318,-0.022510549
25.20967751,-0.015356693,0.074408981,-0.010644119
25.21600206,-0.023555578,0.083177724,0.004425724
25.22232662,-0.030082727,0.09172457,0.019841648
25.22865117,-0.034176041,0.099839559,0.031766557
25.23497573,-0.035387927,0.10736822,0.036590189
25.24130028,-0.033736035,0.114248807,0.032188164
25.24762484,-0.029733651,0.120506529,0.018800577
25.25394939,-0.024282881,0.126207574,-0.000788179
25.26027395,-0.018459037,0.131390655,-0.021861304
25.2665985,-0.013250958,0.136002021,-0.039005665
25.27292306,-0.009336786,0.139858729,-0.047597094
25.27924762,-0.006962885,0.142655292,-0.045075566
25.28557217,-0.005959366,0.144014069,-0.031617881
25.29189673,-0.005880624,0.143565259,-0.010010796
25.29822128,-0.006218969,0.141032778,0.015215066
25.30454584,-0.006617211,0.136300707,0.039097156
25.31087039,-0.007009141,0.129441438,0.057574078
25.31719495,-0.007643663,0.120698794,0.068427089
25.3235195,-0.008989062,0.110432885,0.071565255
25.32984406,-0.01155449,0.099044146,0.068619942
25.33616861,-0.015692297,0.086898567,0.062046869
25.34249317,-0.021448848,0.074273705,0.054089289
25.34881772,-0.028512301,0.061337015,0.04598285
25.35514228,-0.036271001,0.04815722,0.037675714
25.36146683,-0.043958124,0.034739626,0.028137452
25.36779139,-0.050830435,0.021070284,0.016109557
25.37411595,-0.056320512,0.00715327,0.000987707
25.3804405,-0.060114888,-0.006970291,-0.016522149
25.38676506,-0.062139648,-0.021225296,-0.034249127
25.39308961,-0.062469158,-0.035523721,-0.048996574
25.39941417,-0.061200568,-0.049793497,-0.057449678
25.40573872,-0.058346979,-0.064002823,-0.057250755
25.41206328,-0.05379285,-0.078169265,-0.047870428
25.41838783,-0.047330083,-0.092348072,-0.030961642
25.42471239,-0.038762064,-0.106600738,-0.010051823
25.43103694,-0.028036938,-0.120951024,0.010351398
25.4373615,-0.015359941,-0.135339749,0.025969311
25.44368605,-0.001241363,-0.149590651,0.033899193
25.45001061,0.013541148,-0.163397307,0.033343231
25.45633516,0.028057947,-0.176336239,0.025701954
25.46265972,0.041386529,-0.187905078,0.014023263
25.46898427,0.052767044,-0.197578594,0.002004938
25.47530883,0.061709781,-0.204871003,-0.007115633
25.48163339,0.068028093,-0.209391343,-0.011429707
25.48795794,0.071795864,-0.210880344,-0.010726112
25.4942825,0.073252765,-0.20922193,-0.006282733
25.50060705,0.072694683,-0.204429099,-0.000199718
25.50693161,0.070386753,-0.196610863,0.005459105
25.51325616,0.066523244,-0.18593225,0.009401514
25.51958072,0.06123815,-0.172581331,0.011466945
25.52590527,0.054650768,-0.156755075,0.012508135
25.53222983,0.046919193,-0.138669687,0.013870206
25.53855438,0.038275221,-0.118592637,0.016687986
25.54487894,0.029025535,-0.096885209,0.021282644
25.55120349,0.01952093,-0.074038996,0.026895015
25.55752805,0.010110425,-0.050689337,0.031863284
25.5638526,0.001103991,-0.027594105,0.03418537
25.57017716,-0.007236449,-0.005576231,0.032262174
25.57650172,-0.014671402,0.014559877,0.025548478
25.58282627,-0.020934245,0.032118165,0.014867997
25.58915083,-0.025681695,0.046582973,0.002266598
25.59547538,-0.028472166,0.057652735,-0.009559471
25.60179994,-0.028791912,0.065225373,-0.018073239
25.60812449,-0.026131749,0.069340403,-0.021672933
25.61444905,-0.020097144,0.070097283,-0.020173044
25.6207736,-0.010519425,0.067578745,-0.014830584
25.62709816,0.002467965,0.061808027,-0.007912316
25.63342271,0.018414794,0.052759285,-0.001954213
25.63974727,0.036607668,0.040423406,0.001034369
25.64607182,0.056175522,0.024912209,0.000156555
25.65239638,0.076212667,0.006568916,-0.004182731
25.65872093,0.095879428,-0.013952817,-0.010529607
25.66504549,0.114449628,-0.035672498,-0.016968835
25.67137005,0.131295072,-0.057343047,-0.021827188
25.6776946,0.145822372,-0.07757901,-0.024241489
25.68401916,0.157397336,-0.09502302,-0.024396932
25.69034371,0.165298904,-0.108508582,-0.023364844
25.69666827,0.168735177,-0.117178244,-0.022614382
25.70299282,0.166931085,-0.120530473,-0.023387914
25.70931738,0.159268972,-0.118391669,-0.02617473
25.71564193,0.145440066,-0.110834003,-0.030477615
25.72196649,0.125555669,-0.098076842,-0.034957392
25.72829104,0.10017606,-0.080413185,-0.037901895
25.7346156,0.070240327,-0.058191241,-0.0378479
25.74094015,0.036913241,-0.031858366,-0.034129238
25.74726471,0.001394368,-0.00204808,-0.027150892
25.75358926,-0.035250754,0.030329908,-0.018287304
25.75991382,-0.072183302,0.06404383,-0.00943779
25.76623838,-0.108778648,0.097575265,-0.002394884
25.77256293,-0.144515738,0.129248189,0.001751227
25.77888749,-0.178810596,0.157432306,0.002961003
25.78521204,-0.210857897,0.180773223,0.002222403
25.7915366,-0.239544767,0.198387536,0.001163411
25.79786115,-0.263479036,0.209965825,0.001436544
25.80418571,-0.281136832,0.215750393,0.004093331
25.81051026,-0.291094181,0.216390355,0.009172078
25.81683482,-0.292277811,0.21271329,0.015649044
25.82315937,-0.284161781,0.205478088,0.021776901
25.82948393,-0.266852292,0.195179439,0.025698622
25.83580848,-0.241037902,0.181958328,0.026126878
25.84213304,-0.20782487,0.165639864,0.022852653
25.84845759,-0.16851319,0.145880416,0.01690147
25.85478215,-0.124385951,0.12237311,0.010272949
25.8611067,-0.076577208,0.095044944,0.005339601
25.86743126,-0.026054233,0.064185059,0.004096295
25.87375582,0.026291234,0.030469515,0.007503789
25.88008037,0.079487098,-0.005115704,0.015140711
25.88640493,0.132328217,-0.041417607,0.025278496
25.89272948,0.183294668,-0.077268919,0.035356661
25.89905404,0.230585118,-0.111595145,0.042707263
25.90537859,0.272270397,-0.14344157,0.045299875
25.91170315,0.30653103,-0.171919649,0.042276628
25.9180277,0.331912931,-0.196106608,0.034120215
25.92435226,0.347527599,-0.214954383,0.022420324
25.93067681,0.353139533,-0.227265676,0.009334359
25.93700137,0.349118718,-0.231774534,-0.003067008
25.94332592,0.336278021,-0.227332865,-0.013350391
25.94965048,0.315650332,-0.213164651,-0.020992827
25.95597503,0.288276706,-0.189120197,-0.026306433
25.96229959,0.255069645,-0.155853932,-0.030067088
25.96862415,0.216787694,-0.11486513,-0.033001963
25.9749487,0.174118423,-0.068376924,-0.03533739
25.98127326,0.127829759,-0.019073975,-0.03658427
25.98759781,0.078926691,0.030241141,-0.035651898
25.99392237,0.028748889,0.076991092,-0.031262354
26.00024692,-0.021035312,0.11908786,-0.022526945
26.00657148,-0.068548768,0.1550655,-0.009481191
26.01289603,-0.111912308,0.184070197,0.006621987
26.01922059,-0.149483604,0.205737916,0.023390057
26.02554514,-0.180063472,0.220018953,0.037752169
26.0318697,-0.203015614,0.227016405,0.046691717
26.03819425,-0.218272905,0.226890362,0.048045478
26.04451881,-0.226237488,0.219848166,0.041134352
26.05084336,-0.227612048,0.206205009,0.027033041
26.05716792,-0.223216354,0.186471499,0.008388205
26.06349248,-0.213841979,0.161415237,-0.011174643
26.06981703,-0.200180523,0.132054752,-0.027896096
26.07614159,-0.182833283,0.099571856,-0.038748938
26.08246614,-0.162382698,0.065161946,-0.042092184
26.0887907,-0.139486815,0.029868672,-0.037946029
26.09511525,-0.114953199,-0.005540529,-0.027834024
26.10143981,-0.089758686,-0.04061211,-0.014264091
26.10776436,-0.065001998,-0.075139431,-1.92E-05
26.11408892,-0.041800017,-0.109008902,0.012527921
26.12041347,-0.021157582,-0.142007998,0.021883506
26.12673803,-0.003849093,-0.17365906,0.027574182
26.13306258,0.009654154,-0.203136774,0.029958163
26.13938714,0.01919189,-0.229301644,0.029809879
26.14571169,0.02485922,-0.250845302,0.027847253
26.15203625,0.026907329,-0.266508207,0.024379233
26.1583608,0.025632087,-0.27530803,0.01919999
26.16468536,0.021283504,-0.276714936,0.011763651
26.17100992,0.014020518,-0.270728356,0.001570575
26.17733447,0.003920574,-0.257841918,-0.011382873
26.18365903,-0.008963164,-0.23891792,-0.026268017
26.18998358,-0.024517262,-0.215018149,-0.041346737
26.19630814,-0.042482721,-0.187245948,-0.054216994
26.20263269,-0.062393836,-0.156643187,-0.062337489
26.20895725,-0.083557886,-0.124160178,-0.063690388
26.2152818,-0.105080588,-0.090686444,-0.057385071
26.22160636,-0.125930694,-0.05710682,-0.044010877
26.22793091,-0.145028795,-0.024339,-0.025613154
26.23425547,-0.16134201,0.006681728,-0.005275532
26.24058002,-0.17396782,0.035081235,0.013590571
26.24690458,-0.182195516,0.060170795,0.028057302
26.25322913,-0.185540552,0.081576165,0.03636576
26.25955369,-0.183753452,0.099322784,0.038291666
26.26587825,-0.176809292,0.113838611,0.035089631
26.2722028,-0.164885611,0.125861349,0.029038008
26.27852736,-0.148336053,0.136268464,0.022723934
26.28485191,-0.1276648,0.145875313,0.018283632
26.29117647,-0.103503996,0.155259072,0.01682293
26.29750102,-0.07659369,0.164659399,0.018184168
26.30382558,-0.047761921,0.173982676,0.021116492
26.31015013,-0.017901844,0.182903317,0.023781018
26.31647469,0.012056869,0.191024367,0.024419912
26.32279924,0.041183749,0.198041087,0.021971019
26.3291238,0.068589828,0.203851877,0.016432014
26.33544835,0.093473694,0.208580467,0.008862462
26.34177291,0.115166588,0.212505024,0.001031364
26.34809746,0.13317059,0.215922753,-0.005167001
26.35442202,0.147183949,0.219001249,-0.008331957
26.36074658,0.157108987,0.221672429,-0.008004003
26.36707113,0.163040641,0.223609825,-0.004793784
26.37339569,0.165237145,0.224300417,-0.000152277
26.37972024,0.164077835,0.223188543,0.004137866
26.3860448,0.160015673,0.219843256,0.006576517
26.39236935,0.153533154,0.214091225,0.006456978
26.39869391,0.145109319,0.206068118,0.004099125
26.40501846,0.135202832,0.196168979,0.000723559
26.41134302,0.124251978,0.184912854,-0.001993181
26.41766757,0.112688086,0.172767105,-0.002533227
26.42399213,0.10095519,0.159991769,-0.000112588
26.43031668,0.089526759,0.146558799,0.004982713
26.43664124,0.078910507,0.132176492,0.011422308
26.44296579,0.069634704,0.116414072,0.01722223
26.44929035,0.062213626,0.098886958,0.020381219
26.4556149,0.057094966,0.07944159,0.01955784
26.46193946,0.05459703,0.058277047,0.014564899
26.46826402,0.054847395,0.035960154,0.006512411
26.47458857,0.05773635,0.013324948,-0.002458441
26.48091313,0.062897334,-0.00871489,-0.009776171
26.48723768,0.069722633,-0.029383175,-0.013191365
26.49356224,0.077416334,-0.048220141,-0.011446406
26.49988679,0.085079016,-0.0651671,-0.004652919
26.50621135,0.091811525,-0.080530917,0.005740728
26.5125359,0.0968202,-0.094841017,0.017379866
26.51886046,0.0995045,-0.108646309,0.02769472
26.52518501,0.099511069,-0.122318672,0.034635024
26.53150957,0.096745377,-0.135927203,0.037221051
26.53783412,0.091341839,-0.149224033,0.035747267
26.54415868,0.083603128,-0.16174576,0.03158918
26.55048323,0.07392656,-0.172996384,0.026691514
26.55680779,0.062737512,-0.182650437,0.022914644
26.56313235,0.050446013,-0.190707664,0.021454674
26.5694569,0.037433572,-0.197545593,0.022519447
26.57578146,0.024065859,-0.203848762,0.02535087
26.58210601,0.01071661,-0.210432946,0.02856528
26.58843057,-0.002217067,-0.218016624,0.030678484
26.59475512,-0.01432562,-0.227009371,0.030625461
26.60107968,-0.025232311,-0.237382154,0.028094427
26.60740423,-0.034666647,-0.248659255,0.023566174
26.61372879,-0.042545596,-0.260033728,0.018056589
26.62005334,-0.049033275,-0.270570005,0.012665741
26.6263779,-0.054550299,-0.279430682,0.008104497
26.63270245,-0.059715146,-0.286057977,0.004376577
26.63902701,-0.065219328,-0.290255867,0.00073834
26.64535156,-0.071660194,-0.292151409,-0.004039898
26.65167612,-0.079372701,-0.292052754,-0.011194489
26.65800068,-0.08830779,-0.290254428,-0.021433696
26.66432523,-0.097996806,-0.286856993,-0.034534224
26.67064979,-0.107619768,-0.281663067,-0.049216257
26.67697434,-0.116166048,-0.274186457,-0.063354618
26.6832989,-0.122647986,-0.263774086,-0.074473964
26.68962345,-0.126310419,-0.249803305,-0.080382685
26.69594801,-0.126778314,-0.231892023,-0.079754228
26.70227256,-0.124101997,-0.21005391,-0.072480601
26.70859712,-0.118690111,-0.1847476,-0.059694882
26.71492167,-0.111155003,-0.156801982,-0.043463291
26.72124623,-0.102122513,-0.127238912,-0.026248545
26.72757078,-0.092068819,-0.097047502,-0.010312025
26.73389534,-0.081236985,-0.066980046,0.002767343
26.74021989,-0.069657981,-0.037433455,0.012326233
26.74654445,-0.057264096,-0.00845363,0.018557095
26.75286901,-0.044049372,0.020138264,0.022206437
26.75919356,-0.030213509,0.048537073,0.024156317
26.76551812,-0.016229609,0.076728241,0.025042638
26.77184267,-0.002801443,0.104317283,0.025039465
26.77816723,0.009285246,0.130469377,0.023871963
26.78449178,0.019373845,0.153980763,0.021036096
26.79081634,0.027141139,0.173463641,0.016130315
26.79714089,0.032722916,0.187592265,0.009167568
26.80346545,0.036711506,0.19534055,0.000746415
26.80979,0.04001662,0.19614608,-0.007987516
26.81611456,0.043626531,0.189960054,-0.015583243
26.82243911,0.048341733,0.1771794,-0.020651524
26.82876367,0.054565049,0.158494007,-0.022236351
26.83508822,0.062215925,0.134707048,-0.020069058
26.84141278,0.070796884,0.106591576,-0.01462385
26.84773733,0.079589707,0.074830779,-0.006960761
26.85406189,0.08791491,0.040057621,0.001587689
26.86038645,0.095365638,0.002972946,0.009780501
26.866711,0.10193456,-0.035508474,0.016764834
26.87303556,0.107987761,-0.074146966,0.022214942
26.87936011,0.114091589,-0.111356258,0.026280326
26.88568467,0.120749295,-0.145297738,0.029376431
26.89200922,0.1281368,-0.174080026,0.031904014
26.89833378,0.135929451,-0.196018273,0.034004843
26.90465833,0.143282906,-0.209886322,0.035445176
26.91098289,0.148980767,-0.215094412,0.035670958
26.91730744,0.151706221,-0.211745624,0.034016803
26.923632,0.150353683,-0.200559319,0.029995858
26.92995655,0.144283464,-0.182688093,0.023568164
26.93628111,0.13344227,-0.159484174,0.015290556
26.94260566,0.11831809,-0.132282437,0.006289084
26.94893022,0.09975389,-0.102257119,-0.001947753
26.95525478,0.078691071,-0.070381658,-0.007899306
26.96157933,0.055934751,-0.037485271,-0.010372154
26.96790389,0.032021287,-0.004367903,-0.008785965
26.97422844,0.007228426,0.028082591,-0.003307313
26.980553,-0.01828561,0.058825038,0.005199698
26.98687755,-0.044276506,0.086684711,0.015382688
26.99320211,-0.070229901,0.110459685,0.025702742
26.99952666,-0.095280713,0.129083218,0.034741065
27.00585122,-0.118280418,0.141790373,0.04143132
27.01217577,-0.138002732,0.148233875,0.045170437
27.01850033,-0.153425923,0.148510021,0.045803956
27.02482488,-0.163998557,0.143084698,0.043521134
27.03114944,-0.169796655,0.132642308,0.038717263
27.03747399,-0.171513917,0.117905486,0.031879663
27.04379855,-0.170281743,0.099482404,0.023532139
27.05012311,-0.167372778,0.077788396,0.014239835
27.05644766,-0.163880959,0.053063074,0.004645778
27.06277222,-0.160478462,0.025471863,-0.004506218
27.06909677,-0.157323034,-0.004747125,-0.012403729
27.07542133,-0.154137301,-0.037144334,-0.018271481
27.08174588,-0.150423154,-0.070977726,-0.021535827
27.08807044,-0.145729739,-0.105218622,-0.022001908
27.09439499,-0.139878543,-0.138643792,-0.019980826
27.10071955,-0.133068478,-0.169984459,-0.016309406
27.1070441,-0.125830335,-0.198084936,-0.012232061
27.11336866,-0.118856307,-0.222022459,-0.009155054
27.11969321,-0.112775952,-0.241155412,-0.00832507
27.12601777,-0.107968188,-0.255093682,-0.010512578
27.13234232,-0.104483205,-0.263612936,-0.015786066
27.13866688,-0.102104379,-0.26655411,-0.023442988
27.14499143,-0.1005247,-0.263753593,-0.03212277
27.15131599,-0.099565692,-0.255037053,-0.040078443
27.15764055,-0.099346986,-0.240285129,-0.045541096
27.1639651,-0.100329608,-0.219551083,-0.047088076
27.17028966,-0.103200973,-0.193188983,-0.043928107
27.17661421,-0.108628521,-0.161943819,-0.036042793
27.18293877,-0.116960473,-0.126964667,-0.024165201
27.18926332,-0.127977084,-0.089725597,-0.009619144
27.19558788,-0.140784042,-0.051868212,0.005925766
27.20191243,-0.153894666,-0.015004661,0.020716911
27.20823699,-0.165484571,0.019467886,0.033143191
27.21456154,-0.173743821,0.050495003,0.041891103
27.2208861,-0.177218294,0.077408442,0.04603277
27.22721065,-0.175036341,0.09988639,0.045069542
27.23353521,-0.166957644,0.117857825,0.03896216
27.23985976,-0.153244195,0.131393652,0.028167793
27.24618432,-0.134415946,0.140626925,0.013680854
27.25250888,-0.11099326,0.145728748,-0.002951058
27.25883343,-0.083330269,0.146941393,-0.019680249
27.26515799,-0.051606467,0.144644987,-0.034121835
27.27148254,-0.015981447,0.139418188,-0.043842506
27.2778071,0.023147787,0.13205258,-0.046751346
27.28413165,0.064891899,0.123495658,-0.041526218
27.29045621,0.107727933,0.114723173,-0.027979084
27.29678076,0.149547834,0.106569069,-0.007258557
27.30310532,0.187908014,0.099560473,0.018186651
27.30942987,0.220419293,0.093808921,0.044908071
27.31575443,0.24516342,0.08899528,0.068981765
27.32207898,0.261007871,0.084458749,0.086657433
27.32840354,0.267720835,0.079368645,0.094997267
27.33472809,0.265853743,0.072931955,0.092368242
27.34105265,0.256436739,0.064578604,0.078686394
27.34737721,0.240595815,0.054073779,0.055372878
27.35370176,0.219226119,0.041530224,0.025051544
27.36002632,0.192834519,0.027325267,-0.008924003
27.36635087,0.161602758,0.011956995,-0.042995662
27.37267543,0.125641868,-0.004108543,-0.073865337
27.37899998,0.085337337,-0.020547405,-0.098821878
27.38532454,0.041648509,-0.037211068,-0.115907068
27.39164909,-0.003761882,-0.054077613,-0.123948886
27.39797365,-0.048634783,-0.071145163,-0.122522598
27.4042982,-0.090442542,-0.088312405,-0.111903321
27.41062276,-0.126842315,-0.105295085,-0.093048764
27.41694731,-0.156112781,-0.121613782,-0.067609184
27.42327187,-0.177433375,-0.136661733,-0.037921387
27.42959642,-0.190915943,-0.149831516,-0.006922322
27.43592098,-0.197381571,-0.160656451,0.022073403
27.44224553,-0.197961569,-0.168915172,0.045749199
27.44857009,-0.193661266,-0.174658658,0.061275918
27.45489465,-0.185037104,-0.178144916,0.066820685
27.4612192,-0.17209717,-0.179698696,0.061948686
27.46754376,-0.15445638,-0.179541054,0.047796708
27.47386831,-0.131687483,-0.177646687,0.026942733
27.48019287,-0.103739231,-0.173680732,0.00297091
27.48651742,-0.071267985,-0.167042846,-0.020186033
27.49284198,-0.035757679,-0.157012276,-0.038979859
27.49916653,0.000624404,-0.142954614,-0.050882491
27.50549109,0.035397337,-0.124529855,-0.054774444
27.51181564,0.066244878,-0.101839391,-0.051002471
27.5181402,0.091447761,-0.075467599,-0.041113104
27.52446475,0.110131158,-0.046405863,-0.027355527
27.53078931,0.122252389,-0.015882836,-0.012104137
27.53711386,0.12834371,0.01484724,0.002638712
27.54343842,0.129109183,0.044695349,0.015537759
27.54976298,0.125023931,0.072854194,0.025969012
27.55608753,0.116081379,0.098813358,0.033847738
27.56241209,0.101780357,0.122280491,0.039340766
27.56873664,0.081358139,0.143046779,0.042590817
27.5750612,0.054187544,0.160851992,0.043561615
27.58138575,0.020196865,0.175302153,0.042055877
27.58771031,-0.019838772,0.185872393,0.037885101
27.59403486,-0.064243551,0.191996143,0.031107262
27.60035942,-0.110653338,0.19321029,0.022218727
27.60668397,-0.156432969,0.189305319,0.012200971
27.61300853,-0.199168432,0.180426776,0.002376049
27.61933308,-0.237080007,0.167090563,-0.005901743
27.62565764,-0.269231169,0.150104101,-0.011623658
27.63198219,-0.295478846,0.130417929,-0.014443748
27.63830675,-0.316198533,0.108956723,-0.014815629
27.64463131,-0.331892256,0.086486312,-0.013882855
27.65095586,-0.342822896,0.063561236,-0.013137762
27.65728042,-0.348803524,0.040569626,-0.013944124
27.66360497,-0.349211107,0.01785799,-0.017070908
27.66992953,-0.343212001,-0.004110531,-0.022389191
27.67625408,-0.330110878,-0.024624645,-0.02883829
27.68257864,-0.309691717,-0.042673925,-0.034684415
27.68890319,-0.282423743,-0.057007344,-0.038002178
27.69522775,-0.249454314,-0.066295191,-0.037236722
27.7015523,-0.212386963,-0.069354221,-0.031676229
27.70787686,-0.172918741,-0.065374417,-0.021690847
27.71420141,-0.13246007,-0.054083764,-0.008666417
27.72052597,-0.091865692,-0.035805756,0.00534382
27.72685052,-0.051365599,-0.011396762,0.018139953
