time,ext_side_integral,flux_uo_avg,fuel_temp_avg,fuel_temp_max,fuel_temp_min,heatpipe_surface_temp_avg,hp_end_heat_integral,hp_heat_integral,mirror_side_integral,mod_temp_avg,mod_temp_max,mod_temp_min,monolith_temp_avg,monolith_temp_max,monolith_temp_min,power,tb_integral,total_sink
670.36857298766,114.76251506916,1561.964516425,845.838856322,856.75691038005,826.78310765368,843.82970289858,-577.78756817635,47769.883376931,-7295.730617723,845.70587914912,855.87970820964,829.4138330484,845.04729536489,856.37232485346,825.72286505674,57796.326988427,2028.5585174554,42039.686223556
671.7856799039,114.82705187789,1561.9044434198,845.86245291532,856.7848605644,826.79805705505,843.85273264984,-578.07828740779,47773.971110703,-7300.0382227256,845.72952538416,855.90749742938,829.43018432865,845.07068835269,856.40018012632,825.7373408748,57805.610006285,2029.9449064298,42040.626558877
673.31260974072,114.89602093269,1561.8161025659,845.88768599834,856.8147056234,826.81403287958,843.87737522139,-578.38933297592,47777.770154866,-7304.6715252752,845.75481295371,855.93717921675,829.4476587928,845.09571149865,856.42992813704,825.7528139806,57814.964746433,2031.4314994441,42041.036816992
673.31260974072,114.89447472584,1561.4404149775,845.88692540498,856.81343730717,826.81365558811,843.87683361611,-578.3822764019,47768.685524448,-7304.8997769131,845.75410337881,855.9360521184,829.44723453884,845.09505150002,856.42871658924,825.75249787511,57805.701535706,2031.4527226368,42031.750668495
676.36646941434,115.0328166185,1561.8029115861,845.93786539487,856.87413506643,826.8457603269,843.92631853871,-579.0073401631,47789.257124919,-7313.860833077,845.80507275062,855.99622365737,829.48237205392,845.14543558368,856.48914242393,825.78352065425,57837.567664483,2034.3878650171,42045.809633315
676.36646941434,115.02908749533,1560.8974476226,845.93603244457,856.87108209217,826.84484980654,843.92501333198,-578.99032527882,47767.36433907,-7314.4113809531,845.80336275618,855.99351060446,829.48134815388,845.14384505039,856.48622610793,825.78275782861,57815.244288492,2034.4390263347,42023.430746668
679.56555486877,115.17131750002,1561.2045082568,845.98848553123,856.93342644883,826.87781180027,843.97600680809,-579.63373668395,47786.897086713,-7323.6545468396,845.85584640836,856.05533977696,829.5174248715,845.19575236437,856.54830522658,825.8146205611,57846.361456448,2037.4537372525,42036.233857942
679.56555486877,115.16741983038,1560.2580789778,845.98656962933,856.93023526297,826.87686015996,843.97464254065,-579.61595452776,47764.0136488,-7324.2299505139,845.85405903191,856.05250390581,829.51635473189,845.19408985464,856.54525688382,825.81382328974,57823.02796335,2037.5072100871,42012.842373676
683.67545006642,115.34619124489,1560.5392721174,846.05260090436,857.00850129946,826.91829857865,844.03890870402,-580.42679698668,47786.110510452,-7335.9854031903,845.92013149045,856.13016019393,829.56171218669,845.25947103193,856.62320981288,825.85389489487,57859.715696872,2041.3216984164,42026.366199936
683.67545006642,115.34088993648,1559.2521507804,846.049995329,857.00416210071,826.91700416552,844.03705334733,-580.40261563258,47754.989852938,-7336.7679385558,845.91770071777,856.12630413302,829.56025659367,845.25721006537,856.61906484072,825.8528104681,57827.982951661,2041.3944164137,41994.5546051
691.89524046173,115.68712750541,1559.772746284,846.17822015236,857.1558598084,826.99733101371,844.16191513551,-581.97829928486,47797.39541868,-7359.7626083214,846.04598299277,856.27682656747,829.64819787471,845.38419978756,856.7701693921,825.9304914443,57898.804992955,2048.8356178654,42020.177256445
691.89524046173,115.67369588145,1556.5126631612,846.17162065684,857.14487368079,826.99405112915,844.15721587036,-581.91706130183,47718.572860374,-7361.7447087856,846.0398263011,856.26706363268,829.64450963112,845.37847313063,856.75967497988,825.92774371834,57818.431982805,2049.0197677169,41939.604553885
700.51094177594,116.01521491337,1556.260990924,846.29847734912,857.29356191891,827.07316354166,844.28120528058,-583.47989805675,47742.070270263,-7385.0705974432,846.16678393095,856.41487780209,829.73112544629,845.50436315346,856.90791962503,826.00436500633,57869.882788212,2056.4413795476,41945.976369224
700.51094177594,116.00164594945,1552.9673313278,846.2918097308,857.28246220019,827.06985026776,844.27645756749,-583.41804727395,47662.435101099,-7387.0727302045,846.16056372996,856.4050139753,829.72739964119,845.49857741953,856.89731670208,826.00158934891,57788.681274086,2056.6274073672,41864.573376937
703.40689845897,116.10862242664,1552.4943466618,846.33172331434,857.32848544348,827.09448261342,844.3156924139,-583.91068023238,47660.198496586,-7394.6155279007,846.2005324416,856.45091463162,829.75436715319,845.53832113327,856.94327667158,826.0255085011,57795.06602061,2058.9575440611,41856.738454941
703.40689845897,116.10572076864,1551.7893233941,846.33029590897,857.32610686574,827.09377452791,844.31467602759,-583.89745007872,47643.15015836,-7395.04369363,846.19920081856,856.4488009162,829.75357089874,845.53708253754,856.94100454517,826.02491528898,57777.682575601,2058.9973539015,41839.312089321
706.03654597808,116.20008829373,1551.1841666144,846.36551949819,857.36649538561,827.11558090067,844.34942819592,-584.3345870907,47636.899290259,-7402.0362252973,846.23449169157,856.48914486602,829.77744498676,845.57220525759,856.98136565359,826.04611201112,57779.149216795,2061.1308309407,41827.859397105
706.03654597808,116.19761761032,1550.583978225,846.36430439821,857.36447126875,827.11497781614,844.34856298491,-584.32332174478,47622.386735731,-7402.4008212992,846.23335813164,856.4873461542,829.77676678665,845.57115088537,856.97943213691,826.0456067752,57764.351323235,2061.1647296812,41813.024939978
708.00903028753,116.26664083538,1550.0531051847,846.39009660372,857.39391271138,827.13093158172,844.37406434351,-584.64407556025,47615.733937274,-7407.6211568872,846.25920746955,856.51678680953,829.79423465809,845.59689489403,857.00886842459,826.06112610348,57763.352848429,2062.7433091207,41802.478654782
708.00903028753,116.26495753317,1549.6441332333,846.38926862405,857.39253335122,827.13052069153,844.37347478281,-584.6363996763,47605.844984909,-7407.8695715621,846.25843505314,856.51556106031,829.79377258382,845.5961764378,857.00755080689,826.06078187956,57753.269467189,2062.7664097283,41792.370380932
709.78878127192,116.32604194902,1549.1176376948,846.41211163594,857.41852775919,827.14464327234,844.39609492374,-584.92091979756,47598.625193917,-7412.5581496435,846.28133381379,856.54157506913,829.80923629805,845.61899303706,857.03355005125,826.0745272596,57751.061948185,2064.1758483124,41781.648014737
713.34828324071,116.44552228942,1547.8297943642,846.4567274642,857.46907119749,827.17230270719,844.44041652814,-585.47888318074,47578.438053669,-7421.9751332468,846.32609265125,856.59224868036,829.83951846235,845.66362213045,857.08414032079,826.10147987228,57740.692084667,2066.9837563866,41754.413315918
713.34828324071,116.44216374039,1547.0140922341,846.45507611863,857.46632111075,827.17148265159,844.43924069734,-585.46357084897,47558.715416471,-7422.4707220419,846.32455213259,856.58980484996,829.83859625874,845.66218921743,857.08151333341,826.10079288821,57720.581562635,2067.0298388837,41734.253126204
714.51803668089,116.48017089438,1546.6021857754,846.46932505272,857.48237801909,827.18024506153,844.45339825274,-585.64131527045,47552.169404062,-7425.4428196283,846.33884247399,856.60590623333,829.8481924562,845.67644862535,857.0975888352,826.10933378859,57717.123505614,2067.90762535,41725.473065408
716.85754356126,116.55488844133,1545.6049727131,846.49726972144,857.51373063633,827.19751702474,844.48127400899,-585.99177907448,47534.977485964,-7431.540707013,846.3668933237,856.63741068758,829.86710235372,845.70445881829,857.12900372344,826.12619137468,57706.065123249,2069.6941998752,41703.694088193
716.85754356126,116.55301553386,1545.1499327198,846.49634848279,857.51219603797,827.19705979574,844.48061804867,-585.98323932073,47523.974806922,-7431.8170678999,846.36603391432,856.63604699251,829.8665881655,845.70365944099,857.12753781534,826.12580833849,57694.846096713,2069.7199055226,41692.447420758
717.90920578533,116.58594128319,1544.7322291725,846.50870574905,857.52603901446,827.20465919198,844.4929352415,-586.13791233062,47516.891781234,-7434.483886938,846.37843252971,856.64994983139,829.87491060129,845.7160428341,857.14140674221,826.13322343168,57690.459251165,2070.499256007,41683.355179255
720.01253023348,116.65075654865,1543.767000064,846.53298249445,857.55312338583,827.21964128651,844.51721346152,-586.44304965209,47499.615242088,-7439.8935127998,846.40280964281,856.67720212596,829.89131416227,845.74040617014,857.16856229858,826.14785977689,57678.514425196,2072.0696649267,41661.999101112
721.76994777779,116.70319521842,1542.7607267717,846.5525588961,857.57471406602,827.23174568392,844.53691216436,-586.69044465788,47480.252452957,-7444.4477322246,846.42249599308,856.69901130588,829.90456233155,845.76011240696,857.19024494205,826.15971506143,57663.426044683,2073.3665065555,41639.183977848
722.93545781397,116.73703382223,1542.0145741002,846.56517291735,857.5884979268,827.23954747817,844.54965998065,-586.85042056997,47465.44392475,-7447.4754367654,846.43519222102,856.71297178337,829.91310003163,845.77283685693,857.20410342587,826.16736945331,57651.361827541,2074.2159310686,41622.071032306
723.93545781397,116.76580258292,1541.4020661536,846.57592109265,857.60025282592,827.24618386205,844.56051274254,-586.98663192558,47453.38477763,-7450.0460573507,846.44600617855,856.72486870178,829.92036373713,845.78367405651,857.21591899858,826.17387755179,57641.647973911,2074.9382644117,41608.056155348
724.96528967729,116.79519113686,1540.7898847071,846.58691858296,857.61228903793,827.25296574001,844.57161136081,-587.1259333249,47441.397552253,-7452.6713413769,846.45706822158,856.73704485273,829.92778746221,845.79475949046,857.22801548168,826.18052655626,57632.066161152,2075.6769688572,41594.072437545
726.04000847714,116.8255252125,1540.1485711042,846.5982777435,857.62470587141,827.25996576188,844.58308090814,-587.26987261719,47428.804090816,-7455.3941906156,846.46849451949,856.74960949014,829.93545014908,845.80621241486,857.24049624158,826.1873907684,57621.958238606,2076.4418727701,41579.407425566
727.10317995616,116.85514722308,1539.5015353726,846.60937343734,857.63680580688,827.26680016633,844.5942963442,-587.41059876696,47416.012149391,-7458.073119992,846.47965778689,856.76186135458,829.94293150996,845.81740568648,857.25266205331,826.19409544828,57611.592540994,2077.1919125192,41564.575490375
728.12889814254,116.88336235414,1538.8674848011,846.61994625532,857.64830915496,827.27330904973,844.60499362853,-587.54480612724,47403.405978277,-7460.6425934204,846.49029657093,856.77351590897,829.95005661004,845.82807668192,857.26423115512,826.20048324236,57601.296965714,2077.9090539393,41550.010995023
729.12889814254,116.91054392604,1538.2444511989,846.63013766584,857.65937747213,827.27957919663,844.61531243034,-587.67425439773,47390.972732941,-7463.1318182837,846.50055241802,856.78473434123,829.9569205555,845.83836643002,857.27536497901,826.20663844457,57591.090638988,2078.6021592844,41535.67936347
730.12889814254,116.93741842424,1537.6191256543,846.64022074018,857.67031181277,827.28577851692,844.62552735666,-587.8023919729,47378.460226093,-7465.6045186873,846.51069972932,856.79582048236,829.96370719053,845.84854970744,857.28636580206,826.21272543172,57580.781532203,2079.2893901264,41521.280123983
731.12889814254,116.96397572886,1536.9888366444,846.65019025496,857.68110348386,827.29190432856,844.63563466377,-587.92916776652,47365.80343346,-7468.0619079427,846.52073366118,856.80676665289,829.97041348694,845.85862200212,857.29722533423,826.21874196369,57570.303068547,2079.9707802067,41506.747113686
732.12889814254,116.99021609299,1536.3536653281,846.66004620703,857.6917525295,827.29795663676,844.64563428822,-588.05458070967,47353.004107881,-7470.5037967003,846.53065420687,856.81757287218,829.97703945147,845.86858328801,857.30794360671,826.22468803546,57559.656896546,2080.6462751357,41492.082221699
733.12889814254,117.01613972001,1535.7137032966,846.66978858966,857.70225903365,827.303935467,844.65552617306,-588.1786299456,47340.064398564,-7472.9301248325,846.54046135296,856.82823919157,829.98358511083,845.8784335306,857.3185206875,826.23056365916,57548.845159979,2081.3158608808,41477.287644386
734.12889814254,117.04174688003,1535.0690612427,846.6794174354,857.71262316882,827.30984086532,844.66531029296,-588.3013148835,47326.986958068,-7475.3408624837,846.55015512232,856.83876574249,829.99005051267,845.88817272873,857.32895672963,826.23636886427,57537.87054292,2081.9795350569,41462.366062638
735.12889814254,117.06703795093,1534.4198609362,846.68893282404,857.72284519063,827.3156729031,844.67498666041,-588.42263537892,47313.774711394,-7477.7359677011,846.55973558396,856.849152735,829.99643573218,845.89780092502,857.33925196725,826.24210370352,57526.73600996,2082.6372948421,41447.320441107
736.12889814254,117.09201341394,1533.7662297634,846.69833487724,857.73292542105,827.32143167878,844.68455532258,-588.54259180768,47300.430719735,-7480.115379645,846.56920284844,856.8594004433,830.00274087451,845.907318202,857.34940669973,826.24776825506,57515.444664177,2083.289134989,41432.153896685
737.12889814254,117.11667383565,1533.1082976205,846.70762374993,857.74286423188,827.32711731522,844.69401635533,-588.66118502672,47286.958107846,-7482.4790233228,846.57855705962,856.86950919033,830.00896607206,845.91672467446,857.3594212757,826.25336262027,57503.999674825,2083.9350486967,41416.869622029
738.12889814254,117.14101985052,1532.4461952648,846.71679962322,857.75266203225,827.33272995555,844.70336985799,-588.77841629261,47273.36002558,-7484.8268151676,846.58779838762,856.87947933585,830.01511147973,845.92602048273,857.36929608082,826.25888691994,57492.404239247,2084.5750285527,41401.470842523
739.12889814254,117.16505214856,1531.7800535329,846.72586269938,857.76231926011,827.33826975917,844.7126159494,-588.89428718349,47259.639629041,-7487.1586670983,846.59692702389,856.88931126826,830.0211772704,845.93520578806,857.37903152942,826.26434129051,57480.661564126,2085.209067089,41385.960793997
740.12889814254,117.18877146593,1531.1100028232,846.73481319826,857.77183637606,827.34373689847,844.72175476509,-589.00879953672,47245.800067684,-7489.4744892447,846.60594317757,856.89900539869,830.02716363133,845.94428076914,857.38862805849,826.26972588101,57468.774852359,2085.8371571098,41370.342707479
741.12889814254,117.21217857897,1530.4361728686,846.74365135492,857.78121385949,827.34913155659,844.73078645541,-589.1219554064,47231.844478513,-7491.774191736,846.61484707321,856.90856215712,830.03307076164,845.95324561993,857.39808612382,826.27504085097,57456.747296988,2086.4592918905,41354.61980184
742.12889814254,117.23527430015,1529.7586925829,846.7523774181,857.7904522059,827.35445392593,844.7397111842,-589.23375703497,47217.775982142,-7494.0576858303,846.62363894917,856.91798198989,830.03889887056,845.9621005481,857.40740619739,826.28028636891,57444.582077214,2087.0754652991,41338.795278876
743.12889814254,117.25805947507,1529.0776899367,846.76099164907,857.79955192506,827.35970420709,844.74852912788,-589.34420683385,47203.597679591,-7496.324884642,846.63231905648,856.92726535782,830.04464817638,845.97084577398,857.41658876555,826.28546261145,57432.282355164,2087.6856718774,41322.872319467
744.12889814254,117.28053498014,1528.393291811,846.76949432069,857.80851353949,827.36488260812,844.7572404747,-589.45330736883,47189.312648763,-7498.5757036522,846.64088765792,856.93641273481,830.05031890553,845.9794815297,857.42563432753,826.29056976252,57419.851272155,2088.2899068975,41306.85407962
745.12889814254,117.3027017214,1527.7056240352,846.77788571704,857.81733758389,827.36998934411,844.76584542435,-589.56106135285,47174.923945167,-7500.8100609462,846.64934502766,856.94542460723,830.05591129221,845.98800805875,857.43454339485,826.29560801299,57407.29194945,2088.8881663781,41290.743690968
746.12889814254,117.32456063315,1527.0148112572,846.78616613278,857.82602460417,827.37502463678,844.77434418751,-589.66747163784,47160.434598771,-7503.0278774134,846.6576914506,856.95430147299,830.06142557783,845.99642561543,857.44331649042,826.3005775603,57394.60748507,2089.4804471066,41274.54425746
747.12889814254,117.346112677,1526.3209769442,846.7943358729,857.83457515703,827.37998871418,844.78273698554,-589.77254120995,47145.847613937,-7505.229076856,846.66592722209,856.96304384115,830.06686201078,846.00473446457,857.45195414806,826.30547860817,57381.800953522,2090.0667466416,41258.258855189
748.12889814254,117.36735884119,1525.6242433694,846.8023952524,857.84298980959,827.38488181055,844.79102405026,-589.87627318587,47131.16596908,-7507.4135860155,846.67405264768,856.97165223156,830.07222084621,846.01293488127,857.46045691218,826.31031136648,57368.875405542,2090.6470633125,41241.890532033
749.12889814254,117.38830013993,1524.9247315834,846.81034459606,857.85126913898,827.38970416613,844.7992056237,-589.97867080942,47116.392615914,-7509.581334621,846.68206804286,856.98012717442,830.07750234584,846.02102715064,857.46882533736,826.31507605104,57355.833867298,2091.2213962181,41225.442306841
750.12889814254,117.40893761281,1524.2225614135,846.81818423819,857.85941373211,827.39445602697,844.80728195791,-590.0797374486,47101.530479336,-7511.7322553791,846.68997373279,856.9884692101,830.08270677776,846.02901156756,857.47705998811,826.31977288346,57342.679340148,2091.7897452176,41208.917169339
751.12889814254,117.42927232412,1523.5178514286,846.82591452242,857.86742418526,827.39913764482,844.81525331473,-590.17947659257,47086.582456598,-7513.8662839815,846.69777005211,856.99667888871,830.08783441632,846.03688843649,857.48516143849,826.32440209105,57329.41479987,2092.352110926,41192.318079275
752.12889814254,117.44930536243,1522.8107189467,846.83353580151,857.87530110393,827.40374927702,844.82311996563,-590.27789184952,47071.551417413,-7515.9833590834,846.70545734472,857.00475676997,830.09288554193,846.04465807127,857.49313027193,826.32896390662,57316.043196677,2092.9084947064,41175.647966549
753.12889814254,117.46903783996,1522.1012800268,846.84104843712,857.88304510252,827.40829118631,844.83088219152,-590.37498694419,47056.440203709,-7518.0834222891,846.71303596363,857.01270342289,830.09786044098,846.05232079494,857.50096708095,826.33345856845,57302.567454898,2093.4588986612,41158.909730977
754.12889814254,117.48847089223,1521.3896494693,846.84845279972,857.89065680416,827.41276364076,844.83854028256,-590.47076571563,47041.251629628,-7520.1664181213,846.72050627074,857.02051942557,830.10275940566,846.05987693956,857.50867246696,826.3378863201,57288.99047302,2094.0033256229,41142.106242306
755.12889814254,117.50760567751,1520.6759408196,846.85574926833,857.89813684047,827.41716691367,844.84609453806,-590.56523211527,47025.988481571,-7522.2322939949,846.72786863671,857.02820536505,830.10758273389,846.06732684604,857.51624704002,826.34224741036,57275.315123612,2094.541779143,41125.240340282
756.12889814254,117.52644337634,1519.9602663586,846.86293823039,857.90548585137,827.42150128343,844.85354526624,-590.65839020464,47010.653517879,-7524.2810001882,846.73512344074,857.035761837,830.11233072917,846.074670864,857.52369141866,826.34654209311,57261.544253044,2095.0742634822,41108.314834345
757.12889814254,117.54498519103,1519.2427371002,846.87002008157,857.91270448478,827.42576703341,844.86089278408,-590.75024415334,46995.249468746,-7526.3124898138,846.7422710704,857.04318944552,830.11700370044,846.08190935152,857.53100622963,826.35077062723,57247.680681299,2095.6007836025,41091.332503572
758.12889814254,117.56323234537,1518.5234628258,846.87699522565,857.91979339659,827.4299644519,844.86813741724,-590.8407982374,46979.779037039,-7528.3267187805,846.74931192153,857.05048880307,830.12160196202,846.08904267513,857.53819210776,826.35493327651,57233.727202784,2096.1213451584,41074.296097525
759.12889814254,117.58118608414,1517.8025520791,846.8838640744,857.92675325044,827.43409383197,844.87527949982,-590.93005683732,46964.24489813,-7530.3236457545,846.75624639809,857.05766053021,830.12612583352,846.09607120954,857.54524969582,826.35903030955,57219.68658617,2096.6359544817,41057.208336104
760.12889814254,117.59884767257,1517.0801121281,846.89062704728,857.93358471734,827.43815547139,844.88231937425,-591.01802443536,46948.649698914,-7532.3032321546,846.76307491187,857.06470525532,830.13057563961,846.10299533751,857.55217964414,826.36306199964,57205.561573309,2097.1446185781,41040.071908575
761.12889814254,117.61621839604,1516.3562490279,846.89728457141,857.94028847571,827.44214967254,844.88925739112,-591.10470561476,46932.996059291,-7534.2654420851,846.76979788248,857.07162361454,830.13495171005,846.10981544971,857.55898261063,826.3670286247,57191.354880718,2097.6473451121,41022.889475099
762.12889814254,117.63329955962,1515.631067604,846.90383708143,857.94686521114,827.44607674228,844.89609390906,-591.19010505736,46917.286571731,-7536.2102423219,846.77641573716,857.07841625159,830.13925437953,846.11653194458,857.56565926052,826.37093046718,57177.069199104,2098.1441423982,41005.663666309
763.12889814254,117.65009248762,1514.9046714536,846.91028501927,857.95331561618,827.44993699188,844.90282929456,-591.27422754174,46901.523801271,-7538.137602262,846.78292891059,857.08508381751,830.14348398753,846.12314522819,857.57221026617,826.37476781391,57162.707193324,2098.6350193935,40988.397083348
764.12889814254,117.66659852321,1514.1771629634,846.91662883408,857.95964039018,827.45373073691,844.90946392185,-591.35707794158,46885.710285904,-7540.0474939044,846.78933784477,857.09162697057,830.14764087825,846.12965571405,857.57863630696,826.37854095609,57148.271502729,2099.119985686,40971.092298267
765.12889814254,117.68281902816,1513.4486433246,846.92286898207,857.96584023919,827.4574582972,844.9159981728,-591.43866122405,46869.848536897,-7541.9398918056,846.79564298895,857.09804637609,830.15172540054,846.13606382305,857.58493806908,826.38225018916,57133.764741512,2099.5990514836,40953.751854379
766.12889814254,117.69875538211,1512.7192124792,846.92900592626,857.9719158756,827.46111999664,844.92243243662,-591.51898244696,46853.941037457,-7543.8147730627,846.80184479927,857.10434270611,830.15573790772,846.14236998319,857.59111624526,826.38589581271,57119.189497298,2100.072227607,40936.378264936
767.12889814254,117.71440898229,1511.9889691691,846.93504013645,857.97786801803,827.46471616315,844.92876710986,-591.59804675772,46837.990243895,-7545.6721172805,846.80794373879,857.11051663935,830.15967875752,846.14857462948,857.59717153466,826.38947813034,57104.548332224,2100.5395254795,40918.974014318
768.12889814254,117.7297812433,1511.2580109709,846.94097208906,857.98369739135,827.46824712863,844.93500259622,-591.67585939215,46821.998586396,-7547.5119065133,846.81394027731,857.1165688611,830.163548312,846.15467820388,857.6031046428,826.39299744969,57089.843783775,2101.0009571154,40901.541558849
769.12889814254,117.74487359655,1510.5264342502,846.94680226695,857.98940472628,827.47171322878,844.94113930642,-591.75242567168,46805.968467922,-7549.334125255,846.81983489123,857.12250006291,830.16734693742,846.16068115507,857.60891628128,826.39645408223,57075.078363583,2101.4565351135,40884.083325705
770.12889814254,117.75968748985,1509.7943341925,846.95253115933,857.99499075935,827.47511480309,844.94717765806,-591.82775100213,46789.902264859,-7551.1387604007,846.82562806335,857.12831094252,830.17107500416,846.16658393834,857.61460716765,826.39984834326,57060.254558084,2101.9062726457,40866.601713591
771.12889814254,117.77422438719,1509.0618048134,846.95815926158,858.00045623272,827.47845219468,844.95311807548,-591.90184087222,46773.802327295,-7552.9258012088,846.83132028284,857.13400220366,830.1747328866,846.17238701547,857.62017802526,826.40318055175,57045.374828755,2102.3501834468,40849.099093048
772.12889814254,117.78848576811,1508.3289389495,846.96368707513,858.00580189398,827.48172575028,844.95896098961,-591.97470085132,46757.670978718,-7554.6952392755,846.83691204498,857.13957455591,830.17832096304,846.17809085455,857.62562958307,826.40645103032,57030.441611745,2102.7882818079,40831.577806167
773.12889814254,117.80247312762,1507.5958282905,846.96911510735,858.01102849607,827.48493582011,844.96470683787,-592.04633658844,46741.510516788,-7556.4470684912,846.84240385114,857.14502871456,830.18183961563,846.18369592991,857.63096257557,826.40966010512,57015.457318703,2103.2205825638,40814.0401674
774.12889814254,117.81618797552,1506.8625633486,846.97444387137,858.01613679703,827.48808275776,844.970356064,-592.11675380974,46725.323212525,-7558.1812850302,846.84779620854,857.15036540034,830.18528923022,846.18920272191,857.63617774248,826.41280810574,57000.424335821,2103.6471010876,40796.488462748
775.12889814254,117.82963183627,1506.129233491,846.97967388596,858.02112755987,827.49116692017,844.97590911795,-592.18595831756,46709.111311111,-7559.8978872973,846.85308963018,857.15558533942,830.1886701963,846.19461171686,857.64127582873,826.41589536514,56985.345024748,2104.067853278,40778.92495061
776.12889814254,117.84280624845,1505.3959269357,846.98480567539,858.02600155246,827.4941886675,844.98136645571,-592.25395598838,46692.877031675,-7561.5968759078,846.85828463465,857.16068926311,830.19198290692,846.19992340685,857.64625758421,826.41892221959,56970.221722197,2104.4828555529,40761.35186158
777.12889814254,117.85571276447,1504.662730755,846.98983976933,858.03075954729,827.49714836305,844.98672853922,-592.32075277124,46676.622567408,-7563.2782536608,846.86338174606,857.16567790776,830.19522775853,846.20513828964,857.65112376364,826.42188900852,56955.056740135,2104.8921248395,40743.77139858
778.12889814254,117.86835295018,1503.92973089,846.99477670268,858.03540232141,827.5000463732,844.99199583623,-592.38635468623,46660.35008588,-7564.9420255004,846.86838149387,857.17055201466,830.19840515099,846.21025686854,857.65587512646,826.42479607451,56939.852366037,2105.2956785659,40726.18573721
779.12889814254,117.8807283845,1503.1970121448,846.99961701545,858.03993065618,827.50288306729,844.99716882014,-592.45076782258,46644.061728838,-7566.5881984939,846.87328441274,857.17531232979,830.20151548738,846.21527965222,857.6605124366,826.42764376314,56924.610862625,2105.6935346521,40708.597025558
780.12889814254,117.89284065918,1502.4646582108,847.00436125265,858.04434533725,827.50565881755,845.00224796993,-592.51399833758,46627.759612789,-7568.2167817897,846.87809104246,857.17995960375,830.20455917397,846.22020715468,857.66503646242,826.43043242299,56909.334468499,2106.0857115001,40691.007384821
781.12889814254,117.90469137821,1501.7327516463,847.00900996415,858.04864715425,827.50837399904,845.00723376996,-592.57605245434,46611.445828422,-7569.8277865929,846.88280192774,857.18449459154,830.2075366201,846.22503989502,857.66944797647,826.43316240549,56894.025397457,2106.4722279882,40673.418908741
782.12889814254,117.91628215763,1501.0013738944,847.0135637045,858.05283690076,827.51102898955,845.01212670987,-592.6369364606,46595.122441039,-7571.4212261525,846.88741761815,857.18891805245,830.21044823813,846.22977839737,857.67374775538,826.43583406487,56878.685838933,2106.8531034599,40655.833664044
783.12889814254,117.92761462519,1500.2706053017,847.01802303292,858.05691537413,827.51362416952,845.01692728451,-592.69665670724,46578.791490999,-7572.9971157003,846.89193866795,857.19323074992,830.2132944433,846.23442319075,857.67793657974,826.43844775808,56863.31795838,2107.2283577147,40638.253690931
784.12889814254,117.93869041994,1499.5405251059,847.02238851306,858.06088337532,827.51615992195,845.02163599372,-592.75521960648,46562.454993349,-7574.5554724463,846.896365636,857.19743345138,830.21607565368,846.23897480896,857.68201523393,826.4410038447,56847.923896932,2107.598011003,40620.681002719
785.12889814254,117.94951119188,1498.81121145,847.02666071295,858.06474170879,827.51863663234,845.0262533423,-592.8126316304,46546.114938169,-7576.0963155465,846.9006990856,857.20152692811,830.21879229007,846.24343379042,857.68598450598,826.4435026869,56832.50577165,2107.9620840142,40603.117586198
786.12889814254,117.96007860174,1498.0827413928,847.03084020487,858.06849118236,827.52105468862,845.03077983981,-592.86889930969,46529.773290745,-7577.6196660616,846.90493958441,857.20551195512,830.22144477593,846.2478006781,857.68984518745,826.44594464931,56817.065675753,2108.3205978701,40585.565401846
787.12889814254,117.9703943205,1497.3551909094,847.03492756519,858.07213260704,827.52341448105,845.0352160005,-592.92402923189,46513.431991598,-7579.1255469322,846.90908770428,857.20938931099,830.22403353728,846.25207601938,857.69359807327,826.448330099,56801.605678534,2108.6735741159,40568.02638387
788.12889814254,117.98046002913,1496.6286348861,847.03892337427,858.07566679689,827.52571640214,845.03956234318,-592.97802803975,46497.09295629,-7580.6139829621,846.91314402116,857.21315977768,830.22655900261,846.25626036587,857.69724396156,826.45065940536,56786.127825234,2109.021034713,40550.50244003
789.12889814254,117.99027741821,1495.9031471344,847.04282821633,858.07909456888,827.52796084659,845.04381939104,-593.03090242988,46480.758075771,-7582.0850007855,846.91710911494,857.21682414046,830.22902160279,846.26035427337,857.70078365355,826.45293294002,56770.634137247,2109.3630020304,40532.995452004
790.12889814254,117.99984818763,1495.1788004069,847.04664267937,858.08241674279,827.53014821121,845.04798767164,-593.08265915142,46464.429216704,-7583.5386288315,846.92098356937,857.22038318776,830.23142177104,846.2643583017,857.70421795343,826.45515107684,56755.126612493,2109.6994988364,40515.507275745
791.12889814254,118.00917404633,1494.4556663963,847.05036735501,858.08563414106,827.53227889486,845.05206771671,-593.13330500453,46448.108221407,-7584.9748973032,846.92476797196,857.22383771104,830.2337599428,846.26827301464,857.70754766823,826.45731419177,56739.607225343,2110.0305482896,40498.039741435
792.12889814254,118.01825671186,1493.7338157372,847.05400283839,858.08874758867,827.53435329834,845.05606006207,-593.18284683882,46431.796907896,-7586.3938381461,846.9284629138,857.22718850462,830.23603655564,846.27209897974,857.71077360766,826.45942266282,56724.077926604,2110.3561739335,40480.594653557
793.12889814254,118.02709791018,1493.0133180135,847.05754972808,858.09175791296,827.53637182435,845.05996524749,-593.23129155193,46415.497070005,-7587.7954850286,846.93206898948,857.23043636558,830.23825204924,846.27583676827,857.71389658399,826.46147686996,56708.540643623,2110.6763996866,40463.173791021
