time,Core_P_in,Core_P_out,Core_T_in,Core_T_out,FliBe_mass_flow,FliBe_mass_flow2,Fuel_mass_flow,Gas_mass_flow,HX2_Tin_p,HX2_Tout_p,HX2_Tout_s,HX_Pin_s,HX_Tin_p,HX_Tout_p,HX_Tout_s,HX_Uout_s,HX_cold_temp,core_power,Core_In_Branch:pressure,Core_In_Branch:rho,Core_In_Branch:temperature,Core_In_Branch:velocity,Core_Out_Branch:pressure,Core_Out_Branch:rho,Core_Out_Branch:temperature,Core_Out_Branch:velocity,IHX1_P3:pressure,IHX1_P3:rho,IHX1_P3:temperature,IHX1_P3:velocity,IHX1_P4:pressure,IHX1_P4:rho,IHX1_P4:temperature,IHX1_P4:velocity,J_IHX2_P6:pressure,J_IHX2_P6:rho,J_IHX2_P6:temperature,J_IHX2_P6:velocity,J_P2_IHX1:pressure,J_P2_IHX1:rho,J_P2_IHX1:temperature,J_P2_IHX1:velocity,J_P4_P5:pressure,J_P4_P5:rho,J_P4_P5:temperature,J_P4_P5:velocity,J_P5_IHX2:pressure,J_P5_IHX2:rho,J_P5_IHX2:temperature,J_P5_IHX2:velocity,J_P6_P7:pressure,J_P6_P7:rho,J_P6_P7:temperature,J_P6_P7:velocity,P8_IHX1:pressure,P8_IHX1:rho,P8_IHX1:temperature,P8_IHX1:velocity,pump2:pressure,pump2:pump_head,pump2:rho,pump2:temperature,pump2:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
9.3454483322763,218609.28033598,111912.26643221,949.70278333974,1048.265628975,-16845.489919186,16845.489915251,18087.232182163,-2571.1634224094,959.80042410189,886.78815372389,895.35840001358,199641.89822581,1048.2613300992,949.69795943372,959.7802942232,-2.4060036451054,949.69795064744,2999968512.9751,228013.32624014,4145.9264149352,949.69794225038,1.9476122863867,92964.008648062,4058.9897152421,1048.2656289772,1.9893268528316,269398.81686814,4145.9263997786,949.69795943474,1.9476122863822,94370.790257232,1944.8444164191,959.78029422322,2.4060036451057,72158.724270993,1980.4645809828,886.78815372384,2.36272984128,214634.81543373,4058.9896920468,1048.2656552758,1.9893268528011,64762.97176885,1944.8444199096,959.78028707055,2.4060036395346,57311.000628042,1944.8444205771,959.78028570266,2.4060036395334,61074.321154444,1980.4645805485,886.78815461381,2.3627298412818,205170.89929518,1980.4645768543,886.78816218378,2.362729841279,211280.13467492,176000,1980.4645790052,886.78815777624,2.3627298412817,213537.29724068,156010.45,4058.9896939696,1048.2656530956,1.9893268528008
9.4828301256054,218609.28031107,111912.26642279,949.70279992385,1048.2656300461,-16845.489922875,16845.489910348,18087.23217482,-2571.1634224193,959.80042646182,886.78815398577,895.35840096579,199641.89823397,1048.2613339603,949.69796099023,959.78029465346,-2.4060036451908,949.69795290715,2999968512.9751,228013.32626411,4145.9264133162,949.69794408596,1.9476122863566,92964.008651768,4058.9897142953,1048.2656300506,1.9893268526287,269398.81688331,4145.9263984059,949.69796099106,1.9476122863514,94370.790257424,1944.8444162091,959.78029465348,2.4060036451908,72158.724283246,1980.464580855,886.78815398573,2.362729840958,214634.81545635,4058.9896942345,1048.2656527954,1.9893268525985,64762.971760144,1944.8444189623,959.78028901168,2.406003640146,57311.000617791,1944.8444195167,959.78028787567,2.4060036401454,61074.321169354,1980.4645808205,886.78815405644,2.3627298409596,205170.89930601,1980.4645775587,886.78816074044,2.362729840956,211280.13468623,176000,1980.4645795988,886.78815655976,2.3627298409595,213537.29725961,156010.45,4058.9896972513,1048.2656493749,1.9893268526016
9.6207614461078,218609.28028401,111912.26641348,949.70281672757,1048.2656316168,-16845.489926529,16845.489906115,18087.232167528,-2571.1634224364,959.80042845694,886.78815450341,895.35840204899,199641.89824741,1048.2613365111,949.69796206939,959.78029483234,-2.4060036451237,949.6979550849,2999968512.9751,228013.32628629,4145.9264114466,949.69794620566,1.9476122864501,92964.008655057,4058.9897129085,1048.265631623,1.9893268525928,269398.8168991,4145.9263974543,949.69796206997,1.9476122864445,94370.790257972,1944.8444161218,959.78029483243,2.406003645124,72158.724298788,1980.4645806023,886.78815450344,2.3627298406349,214634.81548885,4058.9896975277,1048.2656490615,1.9893268523485,64762.97175333,1944.844418189,959.78029059633,2.4060036406347,57311.000609962,1944.8444186329,959.78028968677,2.4060036406342,61074.321188181,1980.4645809682,886.78815375367,2.3627298406364,205170.89932209,1980.4645782596,886.78815930419,2.3627298406323,211280.13470282,176000,1980.4645801066,886.78815551935,2.3627298406363,213537.29728759,156010.45,4058.9897013611,1048.2656447153,1.9893268523546
9.7592444918923,218609.28025522,111912.26640489,949.70283371033,1048.2656332634,-16845.489929958,16845.489902407,18087.232160192,-2571.1634224591,959.8004300987,886.78815525424,895.35840321789,199641.8982655,1048.2613380851,949.69796268671,959.78029471549,-2.4060036448783,949.69795708403,2999968512.9751,228013.32630694,4145.9264093632,949.69794856779,1.9476122866377,92964.008657484,4058.9897114578,1048.2656332678,1.9893268526566,269398.81691463,4145.92639691,949.69796268705,1.9476122866339,94370.790258919,1944.8444161788,959.78029471549,2.4060036448783,72158.724316898,1980.4645802359,886.78815525424,2.3627298403175,214634.81552766,4058.9897016291,1048.2656444114,1.9893268520214,64762.971747948,1944.8444175723,959.78029185998,2.4060036409866,57311.000604215,1944.8444179202,959.78029114703,2.4060036409865,61074.321210109,1980.4645809854,886.78815371848,2.3627298403175,205170.89934271,1980.4645789297,886.78815793103,2.3627298403138,211280.13472396,176000,1980.4645805106,886.78815469132,2.3627298403175,213537.29732131,156010.45,4058.989705781,1048.2656397041,1.9893268520327
9.8982814698598,218609.28022433,111912.26639749,949.70285078737,1048.2656346196,-16845.489932965,16845.489899035,18087.232152798,-2571.1634224863,959.80043143235,886.78815620351,895.35840443085,199641.89828739,1048.2613392605,949.69796291734,959.78029427488,-2.4060036444413,949.69795882168,2999968512.9751,228013.32632548,4145.92640714,949.6979510884,1.9476122868867,92964.008658262,4058.989710262,1048.2656346236,1.9893268528625,269398.81692761,4145.9263967068,949.69796291749,1.9476122868824,94370.790260319,1944.8444163938,959.78029427495,2.4060036444416,72158.724336622,1980.4645797727,886.78815620353,2.3627298400107,214634.81556678,4058.989706032,1048.2656394195,1.9893268516121,64762.97174363,1944.844417087,959.78029285459,2.4060036412021,57311.000600284,1944.8444173568,959.78029230171,2.4060036412021,61074.321234098,1980.4645808709,886.78815395311,2.3627298400108,205170.899367,1980.4645795404,886.78815667953,2.3627298400069,211280.13474871,176000,1980.4645807977,886.78815410307,2.362729840011,213537.29735529,156010.45,4058.9897098958,1048.2656350388,1.9893268516234
10.037874595739,218609.28019107,111912.26639145,949.7028678396,1048.2656354332,-16845.489935378,16845.489895856,18087.232145466,-2571.1634225162,959.80043251041,886.78815730591,895.35840564887,199641.89831201,1048.261340745,949.69796287164,959.78029351059,-2.4060036438212,949.69796023964,2999968512.9751,228013.32634156,4145.9264048799,949.69795365087,1.9476122871589,92964.008657898,4058.9897095458,1048.2656354356,1.9893268530855,269398.81693729,4145.9263967472,949.69796287164,1.9476122871553,94370.79026212,1944.8444167668,959.78029351064,2.4060036438215,72158.724356943,1980.4645792347,886.78815730593,2.3627298397223,214634.81560225,4058.9897101149,1048.2656347903,1.9893268511394,64762.971739784,1944.8444167097,959.78029362767,2.4060036412918,57311.000597504,1944.8444169172,959.78029320247,2.4060036412918,61074.321259012,1980.4645806286,886.78815444957,2.3627298397221,205170.89939382,1980.4645800662,886.78815560204,2.3627298397182,211280.13477589,176000,1980.4645809579,886.78815377471,2.3627298397224,213537.29738582,156010.45,4058.9897131596,1048.2656313383,1.9893268511503
10.178026094122,218609.28015461,111912.26638663,949.70288472796,1048.2656356047,-16845.489937061,16845.489892812,18087.232138409,-2571.1634225478,959.80043337477,886.78815850887,895.35840684137,199641.89833829,1048.2613431666,949.69796266054,959.78029245551,-2.406003643051,949.69796131009,2999968512.9751,228013.32635428,4145.9264027035,949.69795611851,1.9476122874212,92964.00865648,4058.9897093961,1048.2656356053,1.9893268532919,269398.81694221,4145.9263969335,949.69796266044,1.9476122874184,94370.790264222,1944.8444172817,959.78029245553,2.4060036430512,72158.724376898,1980.4645786477,886.7881585089,2.3627298394572,214634.81562943,4058.9897133327,1048.2656311421,1.9893268506431,64762.971736103,1944.8444164281,959.78029420477,2.4060036412724,57311.000595455,1944.8444165813,959.78029389071,2.4060036412726,61074.321283741,1980.464580269,886.78815518654,2.3627298394566,205170.89942208,1980.4645804865,886.78815474085,2.3627298394528,211280.13480436,176000,1980.4645809855,886.78815371814,2.3627298394569,213537.29740884,156010.45,4058.9897152151,1048.2656290079,1.9893268506521
10.318738198499,218609.28011437,111912.26638261,949.70290131205,1048.2656351975,-16845.489937911,16845.489889966,18087.232131908,-2571.1634225797,959.80043404286,886.7881597573,895.35840798336,199641.89836519,1048.2613469317,949.69796236235,959.78029117217,-2.4060036421839,949.69796203507,2999968512.9751,228013.32636309,4145.9264007323,949.69795835343,1.9476122876465,92964.008654332,4058.9897097568,1048.2656351964,1.9893268534545,269398.81694213,4145.9263971967,949.69796236207,1.9476122876455,94370.790266472,1944.844417908,959.78029117218,2.4060036421843,72158.724395615,1980.4645780384,886.7881597573,2.3627298392186,214634.81564636,4058.9897153319,1048.2656288754,1.9893268501717,64762.971732543,1944.844416244,959.78029458199,2.4060036411635,57311.000593955,1944.8444163409,959.78029438337,2.4060036411636,61074.321307301,1980.4645798088,886.78815612958,2.3627298392185,205170.89945075,1980.4645807861,886.78815412687,2.3627298392146,211280.13483303,176000,1980.4645808792,886.78815393598,2.3627298392187,213537.29742275,156010.45,4058.9897159638,1048.265628159,1.9893268501778
10.460013151293,218609.28007005,111912.2663788,949.70291746823,1048.2656344121,-16845.489937869,16845.489887489,18087.232126268,-2571.1634226107,959.80043450348,886.78816099913,895.35840905698,199641.89839178,1048.2613521494,949.69796200329,959.78028974351,-2.4060036412848,949.69796244038,2999968512.9751,228013.32636771,4145.9263990737,949.69796023393,1.9476122878188,92964.008651959,4058.9897104502,1048.2656344103,1.9893268535547,269398.81693753,4145.9263975132,949.69796200319,1.9476122878176,94370.790268684,1944.8444186052,959.78028974346,2.4060036412845,72158.724412516,1980.4645774324,886.78816099909,2.3627298390103,214634.81565332,4058.9897160203,1048.2656280949,1.9893268497708,64762.971729312,1944.8444161716,959.78029473042,2.4060036409824,57311.000593069,1944.8444162015,959.78029466908,2.4060036409817,61074.321328933,1980.4645792699,886.7881572339,2.3627298390114,205170.89947884,1980.4645809551,886.78815378044,2.3627298390072,211280.13486092,176000,1980.4645806429,886.78815442024,2.3627298390113,213537.29742778,156010.45,4058.9897155596,1048.2656286173,1.9893268497728
10.601853203898,218609.28002179,111912.2663745,949.70293310807,1048.2656335306,-16845.489936913,16845.48988563,18087.232121767,-2571.1634226399,959.8004347183,886.78816219053,895.35841004681,199641.89841703,1048.2613586388,949.69796155788,959.78028825985,-2.4060036404177,949.69796256562,2999968512.9751,228013.32636839,4145.9263978041,949.6979616734,1.94761228793,92964.008649977,4058.9897112283,1048.2656335281,1.9893268535895,269398.81692971,4145.9263979061,949.69796155769,1.9476122879297,94370.79027069,1944.8444193292,959.78028825977,2.4060036404174,72158.724427045,1980.4645768511,886.78816219043,2.3627298388365,214634.81565259,4058.9897155579,1048.2656286192,1.989326849473,64762.971726606,1944.8444162302,959.78029461029,2.4060036407413,57311.000592666,1944.8444161818,959.78029470944,2.4060036407407,61074.321347914,1980.4645786776,886.78815844745,2.362729838837,205170.89950536,1980.4645809883,886.78815371243,2.3627298388336,211280.13488702,176000,1980.4645802865,886.78815515068,2.362729838837,213537.2974262,156010.45,4058.9897143459,1048.2656299933,1.9893268494722
10.744260616713,218609.27997023,111912.26636917,949.70294819293,1048.2656328414,-16845.489935067,16845.48988462,18087.232118577,-2571.1634226665,959.8004346478,886.78816329942,895.35841093882,199641.89843993,1048.2613659975,949.69796096916,959.78028680574,-2.4060036396361,949.69796245372,2999968512.9751,228013.3263659,4145.9263969566,949.69796263421,1.9476122879852,92964.008648794,4058.9897118351,1048.26563284,1.989326853562,269398.81692048,4145.9263984255,949.69796096884,1.9476122879854,94370.790268526,1944.8444200389,959.78028680546,2.406003640449,72158.72443884,1980.4645763099,886.7881632994,2.3627298387011,214634.81564733,4058.9897142989,1048.2656300466,1.9893268492918,64762.971724908,1944.844416437,959.78029418656,2.4060036404497,57311.000593152,1944.8444163007,959.78029446582,2.4060036404498,61074.321363658,1980.4645780594,886.78815971426,2.3627298386997,205170.89952929,1980.4645808849,886.78815392438,2.3627298386978,211280.13491038,176000,1980.4645798261,886.78815609411,2.3627298387002,213537.29742105,156010.45,4058.9897127539,1048.2656317983,1.9893268492882
10.88723765918,218609.2799165,111912.26636242,949.70296273844,1048.2656325702,-16845.489932404,16845.48988463,18087.232116741,-2571.1634226898,959.80043426632,886.78816430635,895.35841171793,199641.89845945,1048.2613737261,949.69796018095,959.78028544899,-2.4060036389754,949.69796214234,2999968512.9751,228013.32636139,4145.9263965178,949.6979631317,1.9476122879935,92964.008648785,4058.9897120735,1048.2656325698,1.9893268534868,269398.81691179,4145.9263991208,949.69796018045,1.9476122879941,94370.790268233,1944.8444207012,959.78028544844,2.4060036401167,72158.724447442,1980.4645758185,886.78816430632,2.362729838608,214634.81564177,4058.9897126805,1048.2656318815,1.9893268492199,64762.97172455,1944.8444167988,959.78029344502,2.4060036401175,57311.000594799,1944.8444165705,959.78029391296,2.4060036401175,61074.321375611,1980.4645774422,886.78816097904,2.3627298386068,205170.89954966,1980.4645806492,886.7881544074,2.3627298386056,211280.13493008,176000,1980.4645792838,886.7881572053,2.3627298386073,213537.29741601,156010.45,4058.9897112053,1048.265633554,1.9893268492155
11.030786609817,218609.27986204,111912.26635418,949.70297681181,1048.2656328363,-16845.489929064,16845.489885739,18087.23211615,-2571.1634227092,959.80043356952,886.78816520227,895.35841236803,199641.89847454,1048.261381339,949.69795917081,959.78028423441,-2.4060036384512,949.6979616595,2999968512.9751,228013.32635632,4145.9263964295,949.69796323183,1.9476122879716,92964.008649999,4058.9897118379,1048.2656328368,1.9893268533823,269398.81690545,4145.9264000119,949.69795917022,1.9476122879714,94370.790268253,1944.8444212937,959.78028423429,2.4060036397505,72158.724452562,1980.4645753813,886.78816520231,2.3627298385651,214634.81563906,4058.9897111282,1048.2656336415,1.9893268492327,64762.971725453,1944.8444173065,959.7802924048,2.4060036397528,57311.000597435,1944.8444169932,959.7802930467,2.4060036397527,61074.321383323,1980.4645768485,886.78816219566,2.3627298385653,205170.89956549,1980.4645802912,886.78815514105,2.3627298385642,211280.13494526,176000,1980.4645786854,886.78815843162,2.3627298385651,213537.29741397,156010.45,4058.989710029,1048.2656348877,1.9893268492287
11.174909756256,218609.27980841,111912.26634464,949.70299051395,1048.265633646,-16845.489925237,16845.489887894,18087.232116587,-2571.1634227241,959.80043258926,886.78816598418,895.35841287508,199641.89848414,1048.2613884624,949.69795797232,959.78028318239,-2.4060036380594,949.6979610241,2999968512.9751,228013.32635227,4145.9263966051,949.69796303271,1.9476122879366,92964.008652302,4058.9897111229,1048.2656336476,1.9893268532679,269398.81690308,4145.9264010691,949.69795797158,1.9476122879355,94370.790268589,1944.844421807,959.7802831823,2.4060036393641,72158.724453801,1980.4645749997,886.7881659842,2.3627298385808,214634.81564162,4058.9897099693,1048.2656349554,1.9893268492941,64762.971727472,1944.8444179345,959.78029111783,2.4060036393681,57311.00060085,1944.844417553,959.78029189951,2.4060036393675,61074.32138621,1980.4645762956,886.78816332864,2.3627298385817,205170.89957581,1980.4645798271,886.78815609209,2.3627298385811,211280.134955,176000,1980.4645780588,886.78815971561,2.3627298385813,213537.29741701,156010.45,4058.9897094116,1048.2656355877,1.9893268492912
11.319609395281,218609.27975709,111912.26633417,949.70300395254,1048.2656349209,-16845.489921153,16845.489890947,18087.232117812,-2571.1634227339,959.8004313855,886.78816665011,895.35841322478,199641.89848736,1048.261394892,949.69795667866,959.78028229242,-2.4060036377811,949.6979602512,2999968512.9751,228013.32635068,4145.9263969528,949.69796263854,1.9476122879049,92964.008655341,4058.9897099971,1048.265634924,1.989326853162,269398.81690596,4145.9264022103,949.69795667767,1.9476122879053,94370.790269218,1944.8444222413,959.78028229248,2.4060036389755,72158.724450744,1980.4645746747,886.7881666502,2.3627298386616,214634.81565074,4058.9897093819,1048.2656356214,1.9893268493638,64762.971729995,1944.8444186438,959.78028966429,2.4060036389778,57311.000604308,1944.8444182208,959.78029053107,2.4060036389778,61074.321383802,1980.4645757946,886.78816435533,2.3627298386619,205170.8995798,1980.4645792786,886.78815721594,2.3627298386627,211280.13495858,176000,1980.4645774311,886.78816100186,2.3627298386618,213537.29742624,156010.45,4058.9897093816,1048.2656356218,1.9893268493626
11.464887832862,218609.27970915,111912.26632319,949.70301721143,1048.2656365434,-16845.489917064,16845.489894658,18087.232119649,-2571.1634227383,959.80043004891,886.78816719506,895.35841340921,199641.89848352,1048.2614006076,949.69795542649,959.78028155032,-2.406003637589,949.69795935992,2999968512.9751,228013.32635263,4145.9263974014,949.69796212988,1.9476122878913,92964.008658799,4058.9897085651,1048.2656365476,1.9893268530818,269398.8169147,4145.9264033144,949.6979554258,1.9476122878926,94370.790269967,1944.8444226037,959.78028154982,2.4060036386027,72158.724443063,1980.4645744088,886.78816719506,2.3627298388115,214634.81566664,4058.9897093835,1048.2656356196,1.9893268494055,64762.971732563,1944.8444193893,959.78028813669,2.4060036386032,57311.000607473,1944.8444189522,959.78028903232,2.4060036386032,61074.321375751,1980.4645753516,886.7881652632,2.3627298388115,205170.89957687,1980.464578672,886.78815845902,2.3627298388128,211280.13495548,176000,1980.4645768264,886.78816224103,2.3627298388114,213537.29744172,156010.45,4058.9897098232,1048.2656351211,1.9893268494055
11.610747384194,218609.27966537,111912.26631206,949.70303033193,1048.2656384002,-16845.489913214,16845.489898783,18087.232122039,-2571.1634227369,959.80042867506,886.78816760943,895.3584134282,199641.89847227,1048.2614057528,949.69795436542,959.78028093689,-2.4060036374541,949.69795838119,2999968512.9751,228013.32635889,4145.9263979158,949.69796154675,1.9476122879071,92964.008662411,4058.9897069269,1048.2656384049,1.9893268530396,269398.8169296,4145.9264042502,949.69795436484,1.9476122879084,94370.790270678,1944.844422903,959.78028093648,2.4060036382654,72158.724430504,1980.4645742066,886.78816760942,2.3627298390302,214634.81568876,4058.9897098474,1048.2656350937,1.9893268493934,64762.971734374,1944.8444201254,959.78028662828,2.4060036382659,57311.000609461,1944.844419701,959.78028749793,2.4060036382659,61074.321361865,1980.4645749686,886.78816604799,2.3627298390302,205170.89956678,1980.4645780357,886.78815976299,2.3627298390319,211280.13494548,176000,1980.4645762635,886.7881633945,2.3627298390301,213537.29746286,156010.45,4058.9897105201,1048.2656343309,1.9893268493949
11.757190373731,218609.27962611,111912.26630105,949.7030433102,1048.2656404064,-16845.489909809,16845.489903095,18087.232125036,-2571.1634227299,959.80042735281,886.78816788013,895.35841328866,199641.89845371,1048.2614105837,949.69795362252,959.7802804363,-2.4060036373519,949.69795736264,2999968512.9751,228013.32636989,4145.9263984984,949.69796088613,1.9476122879561,92964.008665942,4058.989705157,1048.2656404116,1.9893268530402,269398.81695074,4145.9264049053,949.69795362211,1.9476122879576,94370.790271259,1944.8444231473,959.78028043596,2.4060036379871,72158.724413072,1980.4645740745,886.78816788013,2.3627298393135,214634.81571593,4058.9897105486,1048.2656342986,1.9893268493156,64762.971734865,1944.8444208138,959.78028521752,2.4060036379875,57311.00060966,1944.844420424,959.78028601648,2.4060036379874,61074.321342231,1980.4645746463,886.78816670831,2.3627298393136,205170.89954967,1980.4645773977,886.78816107038,2.3627298393154,211280.13492869,176000,1980.4645757551,886.78816443627,2.3627298393135,213537.29748863,156010.45,4058.9897112081,1048.2656335509,1.9893268493179
11.904219135226,218609.27959143,111912.26629026,949.70305611136,1048.2656425067,-16845.489906996,16845.48990742,18087.232128735,-2571.1634227172,959.80042615373,886.78816799417,895.35841300671,199641.89842839,1048.2614154046,949.69795327283,959.780280042,-2.4060036372673,949.69795636817,2999968512.9751,228013.32638571,4145.9263991781,949.69796011556,1.947612288036,92964.008669344,4058.9897033036,1048.265642513,1.9893268530793,269398.81697769,4145.9264052137,949.69795327244,1.9476122880373,94370.790271652,1944.8444233397,959.78028004161,2.4060036377856,72158.724391108,1980.4645740188,886.78816799421,2.3627298396518,214634.81574652,4058.9897112206,1048.2656335367,1.9893268491739,64762.971733736,1944.8444214278,959.78028395934,2.4060036377857,57311.000607687,1944.8444210863,959.78028465921,2.4060036377856,61074.321317306,1980.4645743864,886.78816724099,2.362729839652,205170.89952615,1980.4645767831,886.78816232979,2.3627298396542,211280.13490568,176000,1980.4645753083,886.78816535192,2.3627298396523,213537.29751762,156010.45,4058.9897116382,1048.2656330633,1.9893268491761
12.051836011767,218609.27956125,111912.26627964,949.70306869679,1048.2656446581,-16845.489904849,16845.489911651,18087.23213317,-2571.1634226994,959.80042512183,886.78816794313,895.35841260511,199641.8983974,1048.2614204991,949.69795332399,959.78027975909,-2.4060036371964,949.69795547181,2999968512.9751,228013.32640625,4145.9263999858,949.69795919974,1.9476122881338,92964.008672544,4058.9897014063,1048.2656446641,1.9893268531497,269398.81700965,4145.9264051683,949.69795332391,1.9476122881346,94370.790271752,1944.8444234777,959.78027975872,2.4060036376716,72158.724365373,1980.4645740438,886.78816794313,2.3627298400322,214634.81577899,4058.9897116151,1048.2656330894,1.9893268489819,64762.971730895,1944.844421954,959.78028288121,2.406003637672,57311.000603556,1944.8444216668,959.78028346971,2.4060036376718,61074.321288039,1980.4645741921,886.78816763909,2.3627298400325,205170.89949725,1980.4645762119,886.7881635002,2.3627298400344,211280.13487746,176000,1980.4645749256,886.78816613616,2.3627298400327,213537.29754835,156010.45,4058.9897116276,1048.2656330753,1.9893268489834
12.200043355814,218609.27953553,111912.26626916,949.70308105729,1048.2656468074,-16845.489903369,16845.489915736,18087.2321382,-2571.1634226769,959.8004242743,886.78816772733,895.35841210933,199641.89836221,1048.2614260709,949.69795371882,959.78027960253,-2.4060036371462,949.69795474676,2999968512.9751,228013.3264313,4145.9264009271,949.69795813259,1.9476122882325,92964.008675511,4058.9896995109,1048.2656468131,1.9893268532352,269398.81704543,4145.9264048198,949.69795371903,1.9476122882338,94370.790271597,1944.8444235541,959.78027960224,2.406003637649,72158.724337,1980.4645741491,886.78816772733,2.3627298404381,214634.81581144,4058.9897115546,1048.2656331581,1.9893268487602,64762.971726639,1944.8444223904,959.78028198686,2.406003637649,57311.000597516,1944.844422157,959.7802824651,2.406003637649,61074.321255715,1980.4645740686,886.78816789216,2.362729840438,205170.89946441,1980.4645756981,886.78816455309,2.3627298404398,211280.1348454,176000,1980.4645746077,886.78816678746,2.362729840438,213537.29757917,156010.45,4058.9897110912,1048.2656336835,1.9893268487606
12.348843529237,218609.27951416,111912.26625877,949.7030932328,1048.2656488776,-16845.489902497,16845.48991965,18087.232143461,-2571.1634226507,959.80042360857,886.78816735812,895.35841154768,199641.89832456,1048.2614322103,949.69795435323,959.78027959216,-2.4060036371317,949.69795425245,2999968512.9751,228013.32646038,4145.9264019658,949.69795695486,1.9476122883108,92964.008678487,4058.9896976854,1048.2656488828,1.9893268533085,269398.81708342,4145.9264042602,949.69795435355,1.9476122883118,94370.790271282,1944.8444235591,959.78027959195,2.4060036377116,72158.724307329,1980.4645743292,886.78816735811,2.3627298408509,214634.81584199,4058.9897109608,1048.2656338312,1.9893268485313,64762.971721523,1944.8444227439,959.78028126242,2.4060036377117,57311.000590138,1944.8444225582,959.78028164296,2.4060036377118,61074.321221838,1980.4645740216,886.78816798844,2.3627298408507,205170.89942935,1980.4645752495,886.78816547231,2.3627298408526,211280.13481108,176000,1980.4645743557,886.78816730379,2.3627298408506,213537.29760833,156010.45,4058.9897100425,1048.2656348724,1.9893268485305
12.498238903354,218609.2794971,111912.26624844,949.70310531778,1048.2656507685,-16845.489902134,16845.489923385,18087.232148387,-2571.1634226215,959.80042310629,886.78816685784,895.35841094706,199641.89828628,1048.2614388938,949.69795510357,959.78027974594,-2.4060036371719,949.69795402311,2999968512.9751,228013.32649311,4145.9264030197,949.69795576003,1.9476122883459,92964.008681345,4058.9896960181,1048.2656507731,1.989326853351,269398.81712189,4145.9264035983,949.69795510396,1.9476122883469,94370.790270858,1944.8444234842,959.78027974553,2.4060036378476,72158.724277861,1980.4645745734,886.78816685783,2.3627298412531,214634.81586907,4058.9897098551,1048.2656350849,1.9893268483148,64762.971716142,1944.8444230251,959.78028068632,2.4060036378478,57311.000582171,1944.8444228794,959.78028098488,2.4060036378478,61074.321188096,1980.464574055,886.78816792004,2.3627298412536,205170.89939379,1980.4645748694,886.78816625125,2.3627298412552,211280.13477619,176000,1980.4645741719,886.78816768049,2.3627298412533,213537.29763433,156010.45,4058.9897085713,1048.2656365405,1.9893268483126
12.648231858967,218609.27948415,111912.26623822,949.70311744421,1048.2656523723,-16845.489902174,16845.489926914,18087.232152308,-2571.1634225903,959.8004227443,886.78816625738,895.35841033059,199641.89824911,1048.2614460131,949.69795585518,959.78028007394,-2.4060036372843,949.69795406099,2999968512.9751,228013.32652884,4145.9264039751,949.69795467677,1.9476122883191,92964.008684085,4058.9896946041,1048.2656523763,1.9893268533416,269398.81715901,4145.9264029354,949.69795585559,1.9476122883201,94370.790270436,1944.8444233243,959.78028007324,2.4060036380398,72158.724250082,1980.4645748664,886.78816625738,2.3627298416295,214634.81589137,4058.9897083324,1048.2656368113,1.9893268481256,64762.97171114,1944.8444232434,959.78028023894,2.4060036380398,57311.000574361,1944.8444231316,959.78028046802,2.4060036380397,61074.321156116,1980.4645741686,886.78816768735,2.3627298416305,205170.89935941,1980.4645745584,886.7881668885,2.3627298416319,211280.13474239,176000,1980.4645740602,886.78816790934,2.3627298416299,213537.29765588,156010.45,4058.9897068057,1048.2656385423,1.989326848122
12.798824786403,218609.27947488,111912.26622816,949.70312975063,1048.265653597,-16845.489902529,16845.489930175,18087.232154598,-2571.1634225577,959.80042250529,886.78816559208,895.35840971804,199641.89821453,1048.2614534177,949.69795652494,959.78028057427,-2.406003637482,949.69795433622,2999968512.9751,228013.32656677,4145.9264047135,949.69795383952,1.9476122882187,92964.008686674,4058.9896935246,1048.2656536002,1.9893268532663,269398.81719312,4145.9264023446,949.69795652534,1.9476122882195,94370.790270099,1944.8444230803,959.78028057323,2.4060036382691,72158.72422522,1980.4645751911,886.78816559207,2.3627298419671,214634.81590785,4058.9897065247,1048.2656388609,1.9893268479733,64762.971707044,1944.8444234043,959.78027990919,2.4060036382686,57311.000567393,1944.8444233232,959.78028007536,2.4060036382683,61074.321127258,1980.464574357,886.78816730124,2.3627298419686,205170.89932762,1980.4645743168,886.78816738353,2.3627298419699,211280.13471103,176000,1980.4645740253,886.7881679809,2.3627298419679,213537.29767195,156010.45,4058.9897048745,1048.2656407318,1.9893268479686
12.950020085549,218609.2794686,111912.26621834,949.70314234646,1048.2656543878,-16845.489903143,16845.489933073,18087.232154815,-2571.1634225251,959.80042238236,886.78816489708,895.35840912545,199641.89818369,1048.2614609581,949.69795707328,959.7802812324,-2.4060036377711,949.69795479353,2999968512.9751,228013.326606,4145.9264051418,949.69795335399,1.9476122880409,92964.008689078,4058.9896928281,1048.2656543899,1.9893268531189,269398.817223,4145.926401861,949.69795707369,1.9476122880415,94370.790269905,1944.8444227592,959.78028123112,2.4060036385171,72158.724204234,1980.4645755302,886.78816489706,2.3627298422568,214634.81591802,4058.9897045631,1048.265641085,1.9893268478632,64762.971704189,1944.8444235075,959.78027969777,2.4060036385162,57311.000561751,1944.8444234576,959.78027980007,2.406003638516,61074.321102594,1980.4645746095,886.7881667838,2.3627298422585,205170.89929952,1980.464574146,886.7881677335,2.3627298422597,211280.13468326,176000,1980.4645740704,886.78816788855,2.3627298422578,213537.29768202,156010.45,4058.9897028827,1048.2656429901,1.9893268478575
