coef_0,coef_1,time
637686565.63037,-22950629124.723,960
637662548.3734,-22949422503.136,960
637542264.14285,-22945455384.591,960
637378472.30645,-22940561184.988,960
637057143.37478,-22930611823.446,960
636716702.33506,-22919758533.935,960
636727723.93758,-22919923801.423,960
637074658.11413,-22930956747.94,960
547817099.73,-5081360661.55,960
548576263.76999,-5079703100.1387,960
549004624.9859,-5085207538.3687,960
637794022.16998,-22954418670.998,960
637807822.42665,-22954861518.09,960
637733398.28996,-22952212675.852,960
637638648.80753,-22949078487.068,960
637545184.25745,-22946219255.417,960
637423228.36146,-22942466755.796,960
637294831.72273,-22938408654.264,960
637265325.64392,-22937405599.157,960
637488012.81795,-22944588638.531,960
548100411.30803,-5082323469.1823,960
548835145.62005,-5081154808.0117,960
546828258.39681,-5077992954.1966,960
635058650.81202,-22862068466.185,960
635006582.90878,-22860467158.906,960
634914391.43861,-22857361992.408,960
634836563.11363,-22854764304.543,960
634784270.72559,-22853062997.03,960
634742658.31139,-22851698375.985,960
634689556.29548,-22849992277.653,960
634655584.33437,-22848971378.597,960
634851554.58428,-22855412848.572,960
545835662.52209,-5076149722.3087,960
546508993.33016,-5075270869.0249,960
544540237.00513,-5071202861.4472,960
632281042.76352,-22768423275.081,960
632242143.34819,-22767278243.502,960
632170217.29474,-22764871730.417,960
632106743.43964,-22762713575.862,960
632058922.18295,-22761050873.189,960
632019835.60456,-22759637494.242,960
631972577.13165,-22758073395.174,960
631945666.7319,-22757373657.871,960
632161488.44262,-22764500832.497,960
543553408.51383,-5069728715.4647,960
543869459.22544,-5068461496.9534,960
542480624.77409,-5065499020.3615,960
629813111.59936,-22685330254.326,960
629774243.72528,-22684166832.433,960
629703802.81964,-22681802194.896,960
629643153.56817,-22679700686.888,960
629600446.4954,-22678136383.806,960
629568322.73908,-22676874639.571,960
629527183.78416,-22675485548.844,960
629501141.97375,-22674871987.774,960
541086897.7578,-5064352903.8038,960
541452191.4309,-5064044774.3662,960
541990409.62512,-5063384023.3738,960
541008025.0839,-5061450498.5216,960
628089438.73716,-22627277796.434,960
628060506.69254,-22626398558.111,960
627996680.57883,-22624222129.234,960
627932818.79559,-22621978822.671,960
627878375.37242,-22619985188.203,960
627831789.71802,-22618206777.055,960
627780520.0893,-22616474103.34,960
627749888.61624,-22615737590.611,960
539608577.8277,-5060111513.454,960
539775348.39657,-5059415933.4361,960
540245062.08829,-5058813860.7243,960
539461664.41902,-5057263927.7364,960
626317159.18314,-22567546106.006,960
626289076.07633,-22566643758.419,960
626219810.89737,-22564251906.783,960
626140495.96796,-22561465127.834,960
626065397.59101,-22558758743.871,960
626000028.94488,-22556334036.791,960
625936247.0382,-22554173715.447,960
625895340.02444,-22553098269.455,960
538027582.03017,-5055559925.4281,960
538314695.26111,-5055192785.3894,960
538718758.9701,-5054644958.2935,960
538030097.48929,-5052976921.8078,960
624727514.46151,-22513737078.888,960
624705878.20864,-22512993006.357,960
624632821.81746,-22510439493.632,960
624531051.36116,-22506886432.403,960
624424300.47434,-22503118749.818,960
624334167.58445,-22499862414.844,960
624260463.54174,-22497353564.034,960
536456313.24103,-5051010356.7365,960
536582182.96433,-5050808011.6803,960
536812383.09044,-5050401633.099,960
537141557.94979,-5049905136.9344,960
537330073.68811,-5050499174.9885,960
624051599.49489,-22490602964,960
624047849.02048,-22490394806.48,960
623982091.38597,-22488053286.444,960
536158622.25407,-5049450758.2192,960
536044636.69442,-5048806221.2706,960
535957092.81036,-5048069356.6461,960
535904874.19231,-5047796986.0679,960
535878617.0857,-5048281472.4119,960
535973712.49761,-5047987540.397,960
536134849.04617,-5047567468.1927,960
536380962.65746,-5047126415.0105,960
539524668.84974,-5054478569.1992,960
538694053.40388,-5054651628.377,960
538747785.9572,-5054276647.4895,960
538735185.52321,-5053789084.3666,960
538637245.32482,-5053377174.7199,960
538521447.4732,-5052960307.1016,960
538479870.62863,-5052407744.155,960
538528321.02854,-5052150129.7267,960
538592836.05098,-5052510309.2466,960
538667587.20633,-5052180127.1787,960
538722485.67943,-5051809578.1845,960
538859043.30348,-5051441651.7327,960
546754410.3067,-5072496594.4828,960
546156317.77863,-5072537685.6207,960
546329943.41176,-5071944671.5447,960
546421320.74515,-5071507750.9148,960
546362315.32771,-5071517302.5074,960
546297676.9018,-5071728833.0988,960
546415418.17144,-5071711928.9312,960
546729933.88598,-5071661389.538,960
547023815.67173,-5071962461.6399,960
547098542.62102,-5071710471.0866,960
546980593.00257,-5071506216.0999,960
546968214.40407,-5071257994.9972,960
564696685.42092,-5120073807.1342,960
564468054.08347,-5119779594.374,960
565020807.47172,-5118759059.6408,960
565386679.93221,-5118461050.5129,960
565326861.08546,-5119463553.3262,960
565322804.75598,-5121191505.334,960
565881926.95824,-5122582935.9752,960
567009865.20498,-5123310637.9237,960
568024560.29114,-5123800322.4297,960
568073760.8448,-5123778659.2093,960
567405532.90631,-5123822462.1057,960
567052676.05544,-5123731457.0387,960
589527571.33196,-5201262378.3174,960
589880640.13571,-5200439607.0825,960
591318981.2572,-5198701972.8279,960
592227402.78053,-5198479654.7363,960
591802619.31137,-5200999605.7941,960
591638985.73404,-5205149288.3277,960
593004155.832,-5209208019.439,960
595902790.13693,-5211857679.1491,960
598606347.76658,-5213004739.7346,960
598352566.83176,-5213058665.8141,960
596113532.95652,-5212818323.4673,960
594973343.66579,-5212629148.2963,960
424343005.77364,-4593918408.7949,1020
453462691.54804,-4600755202.8837,1020
470283055.61995,-4615550300.4185,1020
470183988.03069,-4617915232.7213,1020
469983741.74316,-4618846088.2764,1020
546573880.35704,-19775854412.334,1020
536834153.98222,-19453984681.519,1020
494266869.96643,-18049565988.39,1020
507320270.42702,-18478918957.518,1020
542902676.96941,-19653679669.884,1020
469351755.38414,-4615732248.688,1020
469036040.43533,-4613877307.0197,1020
491825963.03343,-4716610101.1806,1020
496627875.03068,-4713674286.2404,1020
502015451.7475,-4715595318.9052,1020
585118105.13674,-21079063340.58,1020
584962395.78524,-21073996826.256,1020
584349983.72927,-21054688410.364,1020
579605509.61423,-20899376932.462,1020
571318721.18903,-20626690107.289,1020
573599080.51183,-20701254910.665,1020
585131773.64427,-21083006935.157,1020
504889832.10805,-4720574554.422,1020
505467408.95169,-4717767215.5285,1020
521581775.88406,-4779678791.0183,1020
607592718.57427,-21841039249.534,1020
609008880.68227,-21887114826.068,1020
609306222.02016,-21896141288.827,1020
609172577.13985,-21891711183.201,1020
608794722.83994,-21880141164.719,1020
607488370.97972,-21838263108.077,1020
605896848.51095,-21786497321.867,1020
606233259.02198,-21797166009.225,1020
607713784.40008,-21845112597.23,1020
522763700.18999,-4772882479.8412,1020
523456160.26433,-4770479655.7251,1020
530964213.85241,-4798583056.8837,1020
617601826.45817,-22177409777.994,1020
617804418.66796,-22183798047.739,1020
617765025.29204,-22182040804.871,1020
617642977.83998,-22177999778.351,1020
617493123.31997,-22173580030.651,1020
617190296.54793,-22164274317.422,1020
616862137.87044,-22153857087.11,1020
616869147.46109,-22153880215.78,1020
617188700.94301,-22163962885.859,1020
530300653.34686,-4793772184.634,1020
531010299.04858,-4792125553.9839,1020
531491876.23218,-4797833602.4603,1020
617936833.48008,-22188455068.586,1020
617947097.12991,-22188742979.143,1020
617869312.99179,-22185956537.206,1020
617773518.85374,-22182777336.979,1020
617682141.11249,-22179994700.382,1020
617562373.27122,-22176332271.821,1020
617435310.90616,-22172332799.904,1020
617401602.31957,-22171177830.711,1020
617606615.55958,-22177750077.05,1020
530600957.331,-4794799509.6277,1020
531295585.65479,-4793655947.7473,1020
529315902.02474,-4790635264.3612,1020
615208910.22497,-22096348387.884,1020
615157939.66067,-22094758072.861,1020
615066810.43915,-22091671791.182,1020
614987805.69809,-22089028550.03,1020
614932137.84287,-22087219869.554,1020
614885760.04603,-22085708143.808,1020
614829040.14739,-22083888321.243,1020
614789799.0964,-22082676313.717,1020
614970922.38424,-22088610951.755,1020
528342867.4357,-4788683181.6372,1020
528981882.01199,-4787836750.5686,1020
527027199.58196,-4783861952.0933,1020
612433310.27324,-22002767597.144,1020
612395281.21895,-22001633850.953,1020
612324154.88381,-21999243808.916,1020
612258727.26292,-21997017126.103,1020
612206099.98057,-21995198535.577,1020
612160749.87256,-21993585343.91,1020
612108211.54207,-21991847509.053,1020
612074653.1602,-21990907528.647,1020
612274916.739,-21997510432.072,1020
526057313.31014,-4782292126.4059,1020
526342362.34083,-4781060599.235,1020
524962764.81755,-4778164235.3508,1020
609959851.67972,-21919487662.663,1020
609920682.94176,-21918302462.956,1020
609849855.48284,-21915919333.45,1020
609786399.15043,-21913722991.946,1020
609738368.15337,-21911985041.179,1020
609699684.97767,-21910511783.351,1020
609652430.47615,-21908917765.575,1020
609618486.81554,-21908019678.524,1020
523602111.89096,-4776920215.2348,1020
523946341.06936,-4776615140.5552,1020
524456538.37236,-4775987832.618,1020
523483415.97628,-4774113539.0632,1020
608226155.89201,-21861098529.791,1020
608195758.7132,-21860162801.055,1020
608130279.18758,-21857928580.946,1020
608062731.97261,-21855562582.588,1020
608002519.26503,-21853380328.943,1020
607949120.63662,-21851381030.387,1020
607890974.81464,-21849415854.537,1020
607851399.53518,-21848358383.68,1020
522109914.74251,-4772666269.9445,1020
522256232.46386,-4771975621.0701,1020
522700720.83872,-4771404538.7677,1020
521933963.13935,-4769933641.3683,1020
606446050.64114,-21801106597.558,1020
606415571.97424,-21800119590.593,1020
606343503.57689,-21797633286.26,1020
606259525.59777,-21794691861.882,1020
606177904.82044,-21791771454.483,1020
606105061.15404,-21789103034.369,1020
606033401.30544,-21786675319.381,1020
605982567.44946,-21785245202.986,1020
520516725.76055,-4768104558.1979,1020
520784993.03975,-4767744148.6844,1020
521166725.21934,-4767223563.5445,1020
520517253.41146,-4765697051.9467,1020
604867843.31435,-21747688051.898,1020
604843316.81209,-21746844262.174,1020
604766574.11814,-21744167177.983,1020
604659015.94535,-21740421800.694,1020
604544449.43792,-21736396525.683,1020
604445496.61002,-21732851086.636,1020
604362505.99424,-21730027047.707,1020
518963684.3236,-4763598697.4543,1020
519074997.8708,-4763379400.6246,1020
519288055.32531,-4762977046.8502,1020
519597911.21277,-4762502870.3516,1020
519863149.49399,-4763347704.5425,1020
604238220.19406,-21726120747.069,1020
604231519.22029,-21725810915.954,1020
604161540.17007,-21723327116.468,1020
518734558.06058,-4762254050.8786,1020
518612706.14016,-4761603396.1854,1020
518516338.33297,-4760864243.282,1020
518455001.25056,-4760562948.3829,1020
518419006.80729,-4760973811.6033,1020
518500417.00734,-4760660612.1986,1020
518646603.84722,-4760239511.2925,1020
518876559.34163,-4759814952.0075,1020
522167996.27508,-4767607103.9451,1020
521383532.58636,-4767758236.9715,1020
521435540.23916,-4767367412.7922,1020
521419811.67534,-4766864911.6838,1020
521315759.76248,-4766439598.2665,1020
521191122.03466,-4766014000.7931,1020
521139625.59285,-4765456429.4137,1020
521178325.97199,-4765168640.907,1020
521233598.06104,-4765458099.3587,1020
521296799.76645,-4765104439.6537,1020
521339838.97029,-4764726043.4315,1020
521463682.94618,-4764368186.6091,1020
529563186.21676,-4786022137.4992,1020
529000780.01018,-4786034950.1022,1020
529173853.75176,-4785417073.2054,1020
529263873.0551,-4784959050.5461,1020
529200564.80169,-4784956711.6996,1020
529128538.92874,-4785164163.0826,1020
529237395.912,-4785143679.4811,1020
529543444.88817,-4785064163.7534,1020
529830624.09313,-4785301425.3311,1020
529898070.28072,-4785023959.9173,1020
529772813.48335,-4784807845.43,1020
529751623.34624,-4784564806.4278,1020
547698900.62179,-4834079198.4084,1020
547492938.44524,-4833743277.4291,1020
548046661.89527,-4832672359.6011,1020
548416630.82095,-4832347538.155,1020
548361049.52297,-4833362545.8755,1020
548359136.59893,-4835118075.6874,1020
548917382.40138,-4836519706.047,1020
550043933.22504,-4837220563.9142,1020
551060438.51716,-4837656934.4993,1020
551111738.70096,-4837617401.2444,1020
550443747.1686,-4837660519.8199,1020
550086855.82283,-4837577378.8107,1020
572635235.21237,-4917299479.327,1020
572991668.46719,-4916400779.1718,1020
574425600.68588,-4914542864.9041,1020
575346233.4581,-4914286154.8332,1020
574948220.49855,-4916901543.084,1020
574813017.99142,-4921171506.754,1020
576196673.38114,-4925274356.562,1020
579106954.75679,-4927886489.1093,1020
581828321.27536,-4928985148.3842,1020
581592266.00444,-4929048312.1839,1020
579364583.06285,-4928856606.4277,1020
578225809.08183,-4928694405.009,1020
407094937.59406,-4328846221.299,1080
436152315.948,-4332759730.9941,1080
452885984.07444,-4345320286.4054,1080
452763463.80401,-4347757701.6877,1080
452568135.72896,-4348680960.1567,1080
526725449.61558,-19016906297.741,1080
517057168.35602,-18697593948.856,1080
474626027.72907,-17299343500.504,1080
487656931.51484,-17727479501.174,1080
523116385.84859,-18896806473.838,1080
451947557.35394,-4345461234.9018,1080
451580967.15218,-4343775029.7707,1080
474491039.3181,-4446689370.4702,1080
479273464.83364,-4443642971.8734,1080
484535171.13115,-4444992070.2711,1080
565076325.42556,-20313579961.309,1080
564914862.93856,-20308302609.622,1080
564371841.91632,-20291294990.506,1080
559768547.11243,-20140760761.551,1080
551594427.66643,-19871978076.501,1080
553855416.4318,-19945872725.13,1080
565234103.81475,-20322325664.19,1080
487341308.33829,-4449657103.7926,1080
487841987.16042,-4446858240.6083,1080
504098701.41713,-4509038829.0222,1080
587665195.91658,-21079408444.96,1080
589020488.57582,-21123375114.855,1080
589269239.63129,-21130733976.44,1080
589130712.09056,-21126122220.8,1080
588794591.92591,-21115951642.821,1080
587552376.12512,-21076253588.245,1080
586004744.1555,-21026003003.383,1080
586332996.00344,-21036392638.539,1080
587751901.76736,-21082218817.085,1080
505200990.50602,-4501790148.4171,1080
505828860.8909,-4499379716.9452,1080
513427906.0237,-4527717186.0931,1080
597639241.84511,-21414550669.291,1080
597824485.29313,-21420310297.727,1080
597769789.39218,-21418007639.356,1080
597645973.57074,-21413893506.281,1080
597509822.74163,-21409939403.065,1080
597225562.94496,-21401277408.64,1080
596909746.89934,-21391296053.819,1080
596912649.12039,-21391174814.244,1080
597205410.2786,-21400329402.253,1080
512754482.06989,-4522677586.4824,1080
513416962.85068,-4521041653.2377,1080
513951645.21606,-4526945928.9858,1080
597982450.21926,-21425853162.96,1080
597989093.26432,-21425985790.566,1080
597907917.81821,-21423062322.938,1080
597811051.82142,-21419837843.99,1080
597721687.32811,-21417128880.139,1080
597604124.58693,-21413556079.716,1080
597478325.92687,-21409611787.618,1080
597440571.24345,-21408311100.446,1080
597628674.96364,-21414299278.94,1080
513072218.69551,-4523769672.6329,1080
513728684.44479,-4522649665.8499,1080
511783608.65114,-4519785628.2612,1080
595270758.34404,-21334287326.689,1080
595220878.56253,-21332709292.612,1080
595130759.21164,-21329641004.291,1080
595050554.59239,-21326951821.2,1080
594991508.67299,-21325035545.143,1080
594940393.79218,-21323377261.44,1080
594880025.94459,-21321442275.038,1080
594835831.02261,-21320050742.369,1080
595002959.96613,-21325507424.085,1080
510828437.56844,-4517729439.0352,1080
511434864.15524,-4516913265.7946,1080
509501444.22441,-4513048380.0277,1080
592505620.84559,-21241056534.692,1080
592468475.56413,-21239935508.959,1080
592398105.1405,-21237560920.196,1080
592330719.49178,-21235265796.153,1080
592273325.38861,-21233292600.479,1080
592221779.33569,-21231481685.101,1080
592164027.81236,-21229572245.743,1080
592124251.16335,-21228407537.891,1080
592309856.93198,-21234516240.051,1080
508546960.35248,-4511386634.4957,1080
508803491.23383,-4510190036.8867,1080
507438841.86013,-4507373233.2545,1080
590034551.05209,-21157856509.004,1080
589995151.66795,-21156652498.816,1080
589923950.95452,-21154251498.816,1080
589857717.85824,-21151961451.674,1080
589804413.91894,-21150051581.682,1080
589759237.24382,-21148368968.738,1080
589705996.59112,-21146574484.714,1080
589664677.22449,-21145410696.541,1080
506108879.4235,-4506035892.9658,1080
506433192.66815,-4505733102.1709,1080
506916836.65575,-4505137029.5307,1080
505958027.90513,-4503333391.7839,1080
588297225.19777,-21099346118.826,1080
588265465.13889,-21098357718.818,1080
588198390.48858,-21096067691.408,1080
588127231.82309,-21093581519.364,1080
588061341.28255,-21091213730.391,1080
588001233.70683,-21088997009.705,1080
587936422.06515,-21086806638.248,1080
587888506.7725,-21085449691.045,1080
504608500.10704,-4501783243.7818,1080
504736066.90655,-4501097934.6599,1080
505156665.98213,-4500555801.7914,1080
504411878.24574,-4499175920.7488,1080
586517130.40054,-21039357783.322,1080
586484401.55739,-21038291221.409,1080
586409652.74804,-21035714529.754,1080
586321152.33304,-21032623179.924,1080
586233162.17179,-21029493909.595,1080
586153002.4759,-21026587114.706,1080
586073757.04115,-21023902164.015,1080
586013668.92313,-21022141191.519,1080
503010095.39405,-4497228538.3458,1080
503260550.50306,-4496873967.4275,1080
503621143.28227,-4496378804.2636,1080
503016649.9766,-4495007723.9472,1080
584958574.53179,-20986606786.633,1080
584931329.75109,-20985669186.615,1080
584851084.30969,-20982874618.351,1080
584737966.64927,-20978944589.525,1080
584615836.90612,-20974670238.086,1080
584508311.68037,-20970844037.346,1080
584416409.99823,-20967717843.914,1080
501481766.46398,-4492785767.873,1080
501579371.06014,-4492549985.79,1080
501776270.28679,-4492150925.727,1080
502067874.85844,-4491697529.0785,1080
502412349.22293,-4492798312.7153,1080
584380307.92186,-20966777348.656,1080
584370823.21745,-20966371559.039,1080
584296842.88128,-20963752833.639,1080
501324218.91759,-4491661163.4387,1080
501194806.20995,-4491005226.0733,1080
501089893.75305,-4490264587.2317,1080
501019789.03024,-4489936441.271,1080
500974650.72557,-4490278104.2031,1080
501043210.33192,-4489946238.7141,1080
501175398.18314,-4489523633.6037,1080
501390162.2662,-4489114366.1184,1080
504819058.59799,-4497323249.5555,1080
504078201.67255,-4497453100.2414,1080
504128514.90581,-4497047095.4335,1080
504109785.28554,-4496530178.9571,1080
503999926.00095,-4496092244.8059,1080
503866808.57116,-4495658806.6133,1080
503805618.71596,-4495097105.8241,1080
503834725.18052,-4494781282.2392,1080
503881114.92331,-4495004143.6995,1080
503933543.65812,-4494627765.4782,1080
503965731.02209,-4494241327.5504,1080
504077802.65871,-4493892718.1253,1080
512349094.41035,-4516062147.2201,1080
511820310.24054,-4516047645.7373,1080
511992555.01169,-4515405722.3298,1080
512081108.10636,-4514927157.8754,1080
512013753.16369,-4514913317.3982,1080
511934631.27236,-4515116870.5178,1080
512034477.40031,-4515093022.3073,1080
512331537.12224,-4514986082.5567,1080
512611703.72403,-4515162802.3129,1080
512672487.07543,-4514860527.0424,1080
512541164.90637,-4514632467.5432,1080
512512194.23496,-4514394104.1093,1080
530598914.38616,-4564402858.2791,1080
530413825.40162,-4564026496.9368,1080
530967132.6129,-4562906297.6292,1080
531340305.44692,-4562554821.8724,1080
531289232.05201,-4563581002.9147,1080
531289607.44724,-4565361534.8337,1080
531845620.05114,-4566770696.2602,1080
532967872.88419,-4567443751.8631,1080
533983622.05836,-4567827900.5752,1080
534037483.93458,-4567770528.1588,1080
533372329.62634,-4567812788.0709,1080
533013107.62571,-4567737210.5715,1080
555501205.78013,-4649265775.9302,1080
555858980.10709,-4648292256.0374,1080
557284386.26,-4646315516.243,1080
558214588.9578,-4646023867.2869,1080
557844513.05934,-4648729551.2435,1080
557738222.03161,-4653112047.0937,1080
559136511.0346,-4657249634.9983,1080
562050013.82737,-4659816931.9543,1080
564780955.58477,-4660863324.0816,1080
564563761.87731,-4660936576.32,1080
562354706.85624,-4660796219.8099,1080
561221302.6864,-4660662685.1581,1080
390197823.08555,-4078849429.971,1140
419064637.95008,-4079453713.2327,1140
435674583.24608,-4089712331.421,1140
435530530.41217,-4092218824.0433,1140
435340135.62565,-4093135989.9515,1140
507046274.72999,-18269328577.276,1140
497459140.75736,-17952903620.964,1140
455335456.29056,-16566614876.859,1140
468290648.80543,-16991792845.264,1140
503500240.37241,-18151338846.405,1140
434733657.09513,-4089823301.1543,1140
434321758.37948,-4088304151.6404,1140
457258292.46369,-4191098587.0025,1140
462011119.14635,-4187938102.2932,1140
467141641.7471,-4188733788.0719,1140
545086946.6995,-19555523887.27,1140
544919879.5346,-19550041914.408,1140
544445141.51203,-19535297254.653,1140
539986570.33336,-19389652126.293,1140
531935579.91478,-19125110976.936,1140
534173487.41698,-19198214639.252,1140
545379218.27408,-19568746700.699,1140
469873502.09703,-4193085483.0162,1140
470301209.3757,-4190297840.0158,1140
486647433.4663,-4252587334.7079,1140
567719488.05577,-20322819283.161,1140
569012824.17477,-20364646530.843,1140
569213411.87401,-20370355671.553,1140
569070111.22044,-20365567090.476,1140
568775144.53856,-20356775183.299,1140
567597598.1533,-20319271358.843,1140
566095321.64817,-20270580795.309,1140
566414821.25848,-20280672581.596,1140
567771670.93199,-20324368410.187,1140
487667848.31846,-4244908173.8777,1140
488234035.40989,-4242491901.1991,1140
495902145.61315,-4270999378.9812,1140
577634114.37888,-20655917610.583,1140
577801998.78834,-20661051525.301,1140
577732205.00205,-20658212553.475,1140
577606673.42822,-20654027901.486,1140
577484002.04852,-20650531177.084,1140
577218274.66975,-20642510074.102,1140
576914832.13935,-20632963831.889,1140
576913667.6914,-20632700329.265,1140
577180370.75531,-20640953393.718,1140
495217877.356,-4265743490.9845,1140
495835299.23226,-4264118013.9696,1140
496422510.6608,-4270211916.6866,1140
577986037.67998,-20667496591.566,1140
577989104.54558,-20667477475.55,1140
577904576.99618,-20664419642.929,1140
577806667.49133,-20661151390.136,1140
577719289.65584,-20658514867.025,1140
577603972.5992,-20655032253.808,1140
577479438.61428,-20651142294.407,1140
577437864.45674,-20649704254.801,1140
577609816.1505,-20655134619.731,1140
495553449.92274,-4266900942.1922,1140
496173456.98485,-4265803121.4047,1140
494269548.67814,-4263109687.6503,1140
575298906.22434,-20576753276.074,1140
575250178.32398,-20575190841.065,1140
575161058.95799,-20572140952.342,1140
575079681.76901,-20569407097.319,1140
575017314.00914,-20567385023.642,1140
574961550.74219,-20565582843.447,1140
574897592.52159,-20563534285.251,1140
574848789.40783,-20561975673.148,1140
575002710.43321,-20566980995.311,1140
493331113.00568,-4260954467.5107,1140
493906449.68483,-4260166678.7091,1140
492000661.94136,-4256426223.0971,1140
572552154.15409,-20484139966.867,1140
572515958.60672,-20483034708.389,1140
572446336.44669,-20480675716.13,1140
572377034.29231,-20478313760.256,1140
572314965.69948,-20476189053.71,1140
572257347.79221,-20474184449.908,1140
572194520.06218,-20472107944.522,1140
572148960.07582,-20470734053.259,1140
572320726.88849,-20476375923.641,1140
491060566.11795,-4254677038.0351,1140
491290776.83289,-4253514839.8426,1140
489946085.05249,-4250788708.5648,1140
570090859.92745,-20401268686.845,1140
570051335.4104,-20400049926.783,1140
569979799.02125,-20397632490.07,1140
569910858.01473,-20395251167.246,1140
569852382.77587,-20393172829.919,1140
569800834.96149,-20391284949.504,1140
569741794.08591,-20389296383.075,1140
569693608.49897,-20387885029.448,1140
488645034.05723,-4249363375.9513,1140
488950438.99045,-4249062307.0792,1140
489408796.36187,-4248495604.7092,1140
488468732.08996,-4246771699.8274,1140
568355875.71523,-20342838161.182,1140
568322881.73545,-20341801746.819,1140
568254288.95683,-20339458545.534,1140
568179625.35734,-20336855832.777,1140
568108192.92526,-20334307114.109,1140
568041530.78055,-20331878166.394,1140
567970305.3911,-20329471327.142,1140
567914622.74254,-20327835226.419,1140
487141757.66359,-4245124892.939,1140
487252104.23064,-4244445516.4135,1140
487649965.19947,-4243930625.4687,1140
486931960.41813,-4242651420.0111,1140
566583231.50966,-20283103817.666,1140
566548415.0684,-20281963347.199,1140
566471120.11484,-20279300753.425,1140
566378263.81007,-20276065098.806,1140
566284097.08298,-20272733494.26,1140
566196827.57567,-20269595294.543,1140
566110320.37003,-20266664347.01,1140
566041608.65104,-20264594835.773,1140
485544733.14649,-4240593385.1849,1140
485778280.16197,-4240244068.3297,1140
486118759.58219,-4239772821.6676,1140
485564724.7513,-4238569034.5329,1140
565052374.81749,-20231291710.247,1140
565022596.05025,-20230266597.264,1140
564939037.95864,-20227360889.092,1140
564820606.87891,-20223254503.446,1140
564691198.31816,-20218740701.307,1140
564575391.28149,-20214643579.072,1140
564474979.64613,-20211229155.648,1140
484047517.71122,-4236232262.0463,1140
484132169.7653,-4235980754.4774,1140
484313769.52936,-4235584597.3716,1140
484588040.18268,-4235150733.8642,1140
485014440.8962,-4236511757.9876,1140
564530872.61338,-20213382687.707,1140
564518783.8445,-20212887063.998,1140
564441025.96464,-20210140916.492,1140
483964792.45101,-4235333056.689,1140
483828140.70038,-4234672798.6825,1140
483714995.00426,-4233931686.7298,1140
483636496.16748,-4233578897.8253,1140
483582774.49161,-4233855626.5567,1140
483639230.59967,-4233506055.4993,1140
483758248.22159,-4233081845.7786,1140
483958651.62117,-4232686940.0754,1140
487516137.20029,-4241291426.7867,1140
486816692.7293,-4241400618.548,1140
486865372.29115,-4240980022.0259,1140
486843774.90525,-4240449232.3591,1140
486728392.70412,-4239999502.7974,1140
486587142.4959,-4239559212.4714,1140
486516511.05442,-4238994449.5554,1140
486536220.36871,-4238652862.3061,1140
486574077.46619,-4238813191.3878,1140
486616419.1651,-4238415294.7041,1140
486638620.69223,-4238021061.2357,1140
486739725.56219,-4237681141.0551,1140
495153397.75583,-4260289083.4694,1140
494656473.0683,-4260248118.7972,1140
494827702.04373,-4259582793.8888,1140
494914705.45321,-4259084177.4251,1140
494843487.8522,-4259059238.249,1140
494757484.899,-4259259164.7289,1140
494848209.4356,-4259232315.4225,1140
495135848.57979,-4259099597.6304,1140
495408737.3717,-4259219064.46,1140
495463373.82764,-4258893174.6821,1140
495327025.35474,-4258653630.2693,1140
495291144.27353,-4258419714.6077,1140
513442672.99017,-4308731006.1937,1140
513277000.3489,-4308315228.3532,1140
513828873.32741,-4307146493.0492,1140
514204485.47047,-4306768338.8819,1140
514157925.43496,-4307804402.9204,1140
514160436.37461,-4309607488.6518,1140
514712863.42641,-4311021614.0279,1140
515828211.75532,-4311665925.2464,1140
516840895.83161,-4311998997.2816,1140
516897581.57915,-4311924430.2659,1140
516237355.39743,-4311966358.5136,1140
515877183.61055,-4311898386.6063,1140
538234084.09972,-4394999782.5846,1140
538591806.55399,-4393952651.7396,1140
540005759.88326,-4391858135.6203,1140
540943337.8226,-4391530458.7156,1140
540601604.60347,-4394322345.9976,1140
540523809.21123,-4398809278.5507,1140
541932891.71825,-4402972226.2122,1140
544842106.55871,-4405487155.2178,1140
547575408.80799,-4406478146.4599,1140
547377348.99472,-4406559924.3897,1140
545192363.27952,-4406470868.3369,1140
544067085.1352,-4406365689.0465,1140
373568236.8323,-3841683553.6604,1200
402210150.80634,-3838947663.7883,1200
418669632.55731,-3846757287.054,1200
418505507.24646,-3849324784.1592,1200
418320025.41136,-3850236731.6491,1200
487568074.09283,-17533378006.263,1200
478073615.64176,-17220246419.715,1200
436307880.24897,-15847606683.155,1200
449170862.72375,-16269255859.084,1200
484086815.62166,-17417566616.424,1200
417729721.46245,-3846844655.955,1200
417277284.43069,-3845489576.3592,1200
440158048.01833,-3947897412.109,1200
444873518.06906,-3944622755.2576,1200
449869455.20446,-3944886210.497,1200
525199151.73088,-18805740678.007,1200
525026659.36491,-18800061245.214,1200
524618594.19565,-18787525059.784,1200
520306458.33595,-18646819578.976,1200
512386250.004,-18386764386.606,1200
514598168.92254,-18458982890.176,1200
525615995.00319,-18823105889.866,1200
452522044.14813,-3948928477.3055,1200
452880507.1704,-3946155016.9117,1200
469268390.96157,-4008405715.3987,1200
547812117.66472,-19572365214.061,1200
549043195.40954,-19612048608.881,1200
549196497.12643,-19616140946.295,1200
549048540.75186,-19611180597.782,1200
548793737.26341,-19603732904.05,1200
547680558.85986,-19568409558.153,1200
546224316.49767,-19521297641.436,1200
546534608.06228,-19531077472.627,1200
547829630.21344,-19572655452.203,1200
470205962.21941,-4000321985.231,1200
470713239.38695,-3997902193.2533,1200
