r,theta,x,y,z
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,-0.199956
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,-0.199956
2.19714064,32.727272727273,1.848352325527,1.1878639116745,-0.199956
2.20112336,32.727272727273,1.8517028027972,1.190017132671,-0.199956
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,-0.199956
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,-0.199956
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,-0.199956
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,-0.199956
2.19714064,57.272727272727,1.1878639116745,1.848352325527,-0.199956
2.20112336,57.272727272727,1.190017132671,1.8517028027972,-0.199956
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,-0.199956
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,-0.199956
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,-0.199956
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,-0.199956
2.19714064,81.818181818182,0.31268571484526,2.1747769163,-0.199956
2.20112336,81.818181818182,0.31325251499795,2.178719097953,-0.199956
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,-0.199956
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,-0.199956
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,0.093333333333333
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,0.093333333333333
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,0.093333333333333
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,0.093333333333333
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,0.093333333333333
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,0.093333333333333
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,0.093333333333333
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,0.093333333333333
2.19714064,32.727272727273,1.848352325527,1.1878639116745,0.093333333333333
2.20112336,32.727272727273,1.8517028027972,1.190017132671,0.093333333333333
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,0.093333333333333
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,0.093333333333333
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,0.093333333333333
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,0.093333333333333
2.19714064,57.272727272727,1.1878639116745,1.848352325527,0.093333333333333
2.20112336,57.272727272727,1.190017132671,1.8517028027972,0.093333333333333
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,0.093333333333333
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,0.093333333333333
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,0.093333333333333
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,0.093333333333333
2.19714064,81.818181818182,0.31268571484526,2.1747769163,0.093333333333333
2.20112336,81.818181818182,0.31325251499795,2.178719097953,0.093333333333333
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,0.093333333333333
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,0.093333333333333
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,0.38666666666667
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,0.38666666666667
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,0.38666666666667
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,0.38666666666667
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,0.38666666666667
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,0.38666666666667
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,0.38666666666667
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,0.38666666666667
2.19714064,32.727272727273,1.848352325527,1.1878639116745,0.38666666666667
2.20112336,32.727272727273,1.8517028027972,1.190017132671,0.38666666666667
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,0.38666666666667
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,0.38666666666667
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,0.38666666666667
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,0.38666666666667
2.19714064,57.272727272727,1.1878639116745,1.848352325527,0.38666666666667
2.20112336,57.272727272727,1.190017132671,1.8517028027972,0.38666666666667
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,0.38666666666667
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,0.38666666666667
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,0.38666666666667
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,0.38666666666667
2.19714064,81.818181818182,0.31268571484526,2.1747769163,0.38666666666667
2.20112336,81.818181818182,0.31325251499795,2.178719097953,0.38666666666667
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,0.38666666666667
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,0.38666666666667
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,0.68
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,0.68
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,0.68
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,0.68
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,0.68
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,0.68
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,0.68
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,0.68
2.19714064,32.727272727273,1.848352325527,1.1878639116745,0.68
2.20112336,32.727272727273,1.8517028027972,1.190017132671,0.68
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,0.68
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,0.68
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,0.68
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,0.68
2.19714064,57.272727272727,1.1878639116745,1.848352325527,0.68
2.20112336,57.272727272727,1.190017132671,1.8517028027972,0.68
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,0.68
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,0.68
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,0.68
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,0.68
2.19714064,81.818181818182,0.31268571484526,2.1747769163,0.68
2.20112336,81.818181818182,0.31325251499795,2.178719097953,0.68
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,0.68
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,0.68
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,0.97333333333333
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,0.97333333333333
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,0.97333333333333
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,0.97333333333333
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,0.97333333333333
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,0.97333333333333
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,0.97333333333333
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,0.97333333333333
2.19714064,32.727272727273,1.848352325527,1.1878639116745,0.97333333333333
2.20112336,32.727272727273,1.8517028027972,1.190017132671,0.97333333333333
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,0.97333333333333
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,0.97333333333333
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,0.97333333333333
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,0.97333333333333
2.19714064,57.272727272727,1.1878639116745,1.848352325527,0.97333333333333
2.20112336,57.272727272727,1.190017132671,1.8517028027972,0.97333333333333
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,0.97333333333333
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,0.97333333333333
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,0.97333333333333
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,0.97333333333333
2.19714064,81.818181818182,0.31268571484526,2.1747769163,0.97333333333333
2.20112336,81.818181818182,0.31325251499795,2.178719097953,0.97333333333333
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,0.97333333333333
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,0.97333333333333
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,1.2666666666667
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,1.2666666666667
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,1.2666666666667
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,1.2666666666667
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,1.2666666666667
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,1.2666666666667
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,1.2666666666667
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,1.2666666666667
2.19714064,32.727272727273,1.848352325527,1.1878639116745,1.2666666666667
2.20112336,32.727272727273,1.8517028027972,1.190017132671,1.2666666666667
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,1.2666666666667
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,1.2666666666667
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,1.2666666666667
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,1.2666666666667
2.19714064,57.272727272727,1.1878639116745,1.848352325527,1.2666666666667
2.20112336,57.272727272727,1.190017132671,1.8517028027972,1.2666666666667
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,1.2666666666667
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,1.2666666666667
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,1.2666666666667
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,1.2666666666667
2.19714064,81.818181818182,0.31268571484526,2.1747769163,1.2666666666667
2.20112336,81.818181818182,0.31325251499795,2.178719097953,1.2666666666667
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,1.2666666666667
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,1.2666666666667
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,1.56
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,1.56
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,1.56
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,1.56
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,1.56
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,1.56
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,1.56
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,1.56
2.19714064,32.727272727273,1.848352325527,1.1878639116745,1.56
2.20112336,32.727272727273,1.8517028027972,1.190017132671,1.56
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,1.56
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,1.56
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,1.56
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,1.56
2.19714064,57.272727272727,1.1878639116745,1.848352325527,1.56
2.20112336,57.272727272727,1.190017132671,1.8517028027972,1.56
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,1.56
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,1.56
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,1.56
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,1.56
2.19714064,81.818181818182,0.31268571484526,2.1747769163,1.56
2.20112336,81.818181818182,0.31325251499795,2.178719097953,1.56
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,1.56
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,1.56
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,1.8533333333333
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,1.8533333333333
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,1.8533333333333
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,1.8533333333333
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,1.8533333333333
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,1.8533333333333
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,1.8533333333333
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,1.8533333333333
2.19714064,32.727272727273,1.848352325527,1.1878639116745,1.8533333333333
2.20112336,32.727272727273,1.8517028027972,1.190017132671,1.8533333333333
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,1.8533333333333
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,1.8533333333333
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,1.8533333333333
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,1.8533333333333
2.19714064,57.272727272727,1.1878639116745,1.848352325527,1.8533333333333
2.20112336,57.272727272727,1.190017132671,1.8517028027972,1.8533333333333
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,1.8533333333333
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,1.8533333333333
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,1.8533333333333
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,1.8533333333333
2.19714064,81.818181818182,0.31268571484526,2.1747769163,1.8533333333333
2.20112336,81.818181818182,0.31325251499795,2.178719097953,1.8533333333333
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,1.8533333333333
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,1.8533333333333
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,2.1466666666667
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,2.1466666666667
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,2.1466666666667
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,2.1466666666667
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,2.1466666666667
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,2.1466666666667
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,2.1466666666667
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,2.1466666666667
2.19714064,32.727272727273,1.848352325527,1.1878639116745,2.1466666666667
2.20112336,32.727272727273,1.8517028027972,1.190017132671,2.1466666666667
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,2.1466666666667
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,2.1466666666667
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,2.1466666666667
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,2.1466666666667
2.19714064,57.272727272727,1.1878639116745,1.848352325527,2.1466666666667
2.20112336,57.272727272727,1.190017132671,1.8517028027972,2.1466666666667
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,2.1466666666667
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,2.1466666666667
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,2.1466666666667
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,2.1466666666667
2.19714064,81.818181818182,0.31268571484526,2.1747769163,2.1466666666667
2.20112336,81.818181818182,0.31325251499795,2.178719097953,2.1466666666667
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,2.1466666666667
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,2.1466666666667
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,2.44
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,2.44
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,2.44
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,2.44
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,2.44
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,2.44
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,2.44
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,2.44
2.19714064,32.727272727273,1.848352325527,1.1878639116745,2.44
2.20112336,32.727272727273,1.8517028027972,1.190017132671,2.44
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,2.44
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,2.44
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,2.44
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,2.44
2.19714064,57.272727272727,1.1878639116745,1.848352325527,2.44
2.20112336,57.272727272727,1.190017132671,1.8517028027972,2.44
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,2.44
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,2.44
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,2.44
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,2.44
2.19714064,81.818181818182,0.31268571484526,2.1747769163,2.44
2.20112336,81.818181818182,0.31325251499795,2.178719097953,2.44
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,2.44
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,2.44
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,2.7333333333333
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,2.7333333333333
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,2.7333333333333
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,2.7333333333333
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,2.7333333333333
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,2.7333333333333
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,2.7333333333333
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,2.7333333333333
2.19714064,32.727272727273,1.848352325527,1.1878639116745,2.7333333333333
2.20112336,32.727272727273,1.8517028027972,1.190017132671,2.7333333333333
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,2.7333333333333
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,2.7333333333333
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,2.7333333333333
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,2.7333333333333
2.19714064,57.272727272727,1.1878639116745,1.848352325527,2.7333333333333
2.20112336,57.272727272727,1.190017132671,1.8517028027972,2.7333333333333
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,2.7333333333333
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,2.7333333333333
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,2.7333333333333
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,2.7333333333333
2.19714064,81.818181818182,0.31268571484526,2.1747769163,2.7333333333333
2.20112336,81.818181818182,0.31325251499795,2.178719097953,2.7333333333333
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,2.7333333333333
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,2.7333333333333
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,3.0266666666667
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,3.0266666666667
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,3.0266666666667
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,3.0266666666667
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,3.0266666666667
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,3.0266666666667
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,3.0266666666667
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,3.0266666666667
2.19714064,32.727272727273,1.848352325527,1.1878639116745,3.0266666666667
2.20112336,32.727272727273,1.8517028027972,1.190017132671,3.0266666666667
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,3.0266666666667
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,3.0266666666667
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,3.0266666666667
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,3.0266666666667
2.19714064,57.272727272727,1.1878639116745,1.848352325527,3.0266666666667
2.20112336,57.272727272727,1.190017132671,1.8517028027972,3.0266666666667
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,3.0266666666667
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,3.0266666666667
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,3.0266666666667
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,3.0266666666667
2.19714064,81.818181818182,0.31268571484526,2.1747769163,3.0266666666667
2.20112336,81.818181818182,0.31325251499795,2.178719097953,3.0266666666667
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,3.0266666666667
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,3.0266666666667
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,3.32
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,3.32
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,3.32
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,3.32
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,3.32
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,3.32
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,3.32
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,3.32
2.19714064,32.727272727273,1.848352325527,1.1878639116745,3.32
2.20112336,32.727272727273,1.8517028027972,1.190017132671,3.32
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,3.32
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,3.32
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,3.32
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,3.32
2.19714064,57.272727272727,1.1878639116745,1.848352325527,3.32
2.20112336,57.272727272727,1.190017132671,1.8517028027972,3.32
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,3.32
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,3.32
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,3.32
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,3.32
2.19714064,81.818181818182,0.31268571484526,2.1747769163,3.32
2.20112336,81.818181818182,0.31325251499795,2.178719097953,3.32
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,3.32
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,3.32
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,3.6133333333333
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,3.6133333333333
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,3.6133333333333
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,3.6133333333333
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,3.6133333333333
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,3.6133333333333
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,3.6133333333333
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,3.6133333333333
2.19714064,32.727272727273,1.848352325527,1.1878639116745,3.6133333333333
2.20112336,32.727272727273,1.8517028027972,1.190017132671,3.6133333333333
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,3.6133333333333
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,3.6133333333333
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,3.6133333333333
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,3.6133333333333
2.19714064,57.272727272727,1.1878639116745,1.848352325527,3.6133333333333
2.20112336,57.272727272727,1.190017132671,1.8517028027972,3.6133333333333
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,3.6133333333333
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,3.6133333333333
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,3.6133333333333
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,3.6133333333333
2.19714064,81.818181818182,0.31268571484526,2.1747769163,3.6133333333333
2.20112336,81.818181818182,0.31325251499795,2.178719097953,3.6133333333333
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,3.6133333333333
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,3.6133333333333
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,3.9066666666667
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,3.9066666666667
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,3.9066666666667
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,3.9066666666667
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,3.9066666666667
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,3.9066666666667
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,3.9066666666667
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,3.9066666666667
2.19714064,32.727272727273,1.848352325527,1.1878639116745,3.9066666666667
2.20112336,32.727272727273,1.8517028027972,1.190017132671,3.9066666666667
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,3.9066666666667
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,3.9066666666667
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,3.9066666666667
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,3.9066666666667
2.19714064,57.272727272727,1.1878639116745,1.848352325527,3.9066666666667
2.20112336,57.272727272727,1.190017132671,1.8517028027972,3.9066666666667
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,3.9066666666667
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,3.9066666666667
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,3.9066666666667
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,3.9066666666667
2.19714064,81.818181818182,0.31268571484526,2.1747769163,3.9066666666667
2.20112336,81.818181818182,0.31325251499795,2.178719097953,3.9066666666667
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,3.9066666666667
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,3.9066666666667
2.19714064,0.0009,2.1971406397289,3.4512604466219e-05,4.199956
2.20112336,0.0009,2.2011233597284,3.4575164885683e-05,4.199956
2.19714064,8.1818181818182,2.1747769163,0.31268571484526,4.199956
2.20112336,8.1818181818182,2.178719097953,0.31325251499795,4.199956
2.19714064,16.363636363636,2.1081410061229,0.61900605024742,4.199956
2.20112336,16.363636363636,2.1119623979787,0.6201281121362,4.199956
2.19714064,24.545454545455,1.9985894244377,0.91272520753257,4.199956
2.20112336,24.545454545455,2.0022122339782,0.91437968921316,4.199956
2.19714064,32.727272727273,1.848352325527,1.1878639116745,4.199956
2.20112336,32.727272727273,1.8517028027972,1.190017132671,4.199956
2.19714064,40.909090909091,1.6604881034764,1.4388211320914,4.199956
2.20112336,40.909090909091,1.6634980424212,1.4414292590337,4.199956
2.19714064,49.090909090909,1.4388211320914,1.6604881034764,4.199956
2.20112336,49.090909090909,1.4414292590337,1.6634980424212,4.199956
2.19714064,57.272727272727,1.1878639116745,1.848352325527,4.199956
2.20112336,57.272727272727,1.190017132671,1.8517028027972,4.199956
2.19714064,65.454545454545,0.91272520753257,1.9985894244377,4.199956
2.20112336,65.454545454545,0.91437968921316,2.0022122339782,4.199956
2.19714064,73.636363636364,0.61900605024742,2.1081410061229,4.199956
2.20112336,73.636363636364,0.6201281121362,2.1119623979787,4.199956
2.19714064,81.818181818182,0.31268571484526,2.1747769163,4.199956
2.20112336,81.818181818182,0.31325251499795,2.178719097953,4.199956
2.19714064,89.9991,3.4512604466214e-05,2.1971406397289,4.199956
2.20112336,89.9991,3.4575164885678e-05,2.2011233597284,4.199956
