time,SiC_stress,ave_gas_temp,buffer_void_volume,fis_gas_released,gap_volume,gas_pressure,initial_moles,kernel_th_density,kernel_void_volume,max_burnup,max_fluence,particle_power,strength_IPyC,strength_SiC
40262400,-232234650.78104,1039.0197896797,1.985927575626e-11,1.2287908728758e-08,1.6771061284903e-11,2025656.2906686,0,11212.655575986,1.5629904708692e-11,0.12596486605285,4.6654272e+25,0.10140016350603,317254031.77605,618599529.07109
40348800,-232331911.32272,1038.9903528785,1.9843821628112e-11,1.2325960460191e-08,1.6760663966935e-11,2031668.898075,0,11212.655575986,1.5661328409165e-11,0.1262351769242,4.6754496e+25,0.10140016350603,317441423.74959,618600185.53212
40435200,-232424943.19592,1038.9609037123,1.982838201392e-11,1.2364047974286e-08,1.6750261912385e-11,2037685.4631425,0,11212.655575986,1.5692750184843e-11,0.12650548779556,4.685472e+25,0.10140016350603,317628844.41527,618600982.30637
40521600,-232513919.39566,1038.931441585,1.9812956900431e-11,1.2402171225052e-08,1.6739854834583e-11,2043705.9843473,0,11212.655575986,1.5724170025944e-11,0.12677579866692,4.6954944e+25,0.10140016350603,317816286.29691,618601915.96153
40608000,-232599005.74195,1038.9019659227,1.9797546274374e-11,1.2440330166636e-08,1.6729442459263e-11,2049730.4599635,0,11212.655575986,1.575558792275e-11,0.12704610953828,4.7055168e+25,0.10140016350603,318003742.34118,618602983.01008
40694400,-232680361.18648,1038.8724761487,1.978215012237e-11,1.2478524753315e-08,1.6719024524238e-11,2055758.8879751,0,11212.655575986,1.5787003865549e-11,0.12731642040964,4.7155392e+25,0.10140016350603,318191205.94443,618604180.10787
40780800,-232758138.01892,1038.8429717328,1.9766768431045e-11,1.2516754939503e-08,1.6708600778742e-11,2061791.2660518,0,11212.655575986,1.5818417844733e-11,0.12758673128099,4.7255616e+25,0.10140016350603,318378670.86917,618605503.86056
40867200,-232832482.27544,1038.8134521527,1.9751401186987e-11,1.2555020679746e-08,1.6698170983029e-11,2067827.5916488,0,11212.655575986,1.5849829850715e-11,0.12785704215235,4.735584e+25,0.10140016350603,318566131.26004,618606951.03396
40953600,-232903533.87301,1038.7839169359,1.9736048376777e-11,1.2593321928724e-08,1.6687734907877e-11,2073867.861949,0,11212.655575986,1.5881239874008e-11,0.12812735302371,4.7456064e+25,0.10140016350603,318753581.61684,618608518.31152
41040000,-232971426.95453,1038.7543655971,1.9720709986939e-11,1.2631658641249e-08,1.6677292334298e-11,2079912.073949,0,11212.655575986,1.5912647905079e-11,0.12839766389507,4.7556288e+25,0.10140016350603,318941016.75486,618610202.51386
41126400,-233036290.12717,1038.7247976743,1.970538600398e-11,1.2670030772264e-08,1.6666843053023e-11,2085960.224357,0,11212.655575986,1.5944053934463e-11,0.12866797476643,4.7656512e+25,0.10140016350603,319128431.8046,618612000.47121
41212800,-233098246.61198,1038.6952127553,1.9690076414441e-11,1.2708438276845e-08,1.6656386864054e-11,2092012.3096721,0,11212.655575986,1.5975457952749e-11,0.12893828563778,4.7756736e+25,0.10140016350603,319315822.20197,618613908.93718
41299200,-233157414.58548,1038.6656104128,1.9674781204806e-11,1.2746881110197e-08,1.6645923576443e-11,2098068.3262399,0,11212.655575986,1.6006859950506e-11,0.12920859650914,4.785696e+25,0.10140016350603,319503183.61927,618615925.01708
41385600,-233213907.30728,1038.6359902582,1.9659500361569e-11,1.2785359227655e-08,1.6635453007807e-11,2104128.2701444,0,11212.655575986,1.6038259918351e-11,0.1294789073805,4.7957184e+25,0.10140016350603,319690512.01671,618618045.62571
41472000,-233267833.33055,1038.6063519167,1.964423387123e-11,1.2823872584686e-08,1.6624974984029e-11,2110192.1373181,0,11212.655575986,1.6069657846899e-11,0.12974921825186,4.8057408e+25,0.10140016350603,319877803.59041,618620267.75731
41558400,-233319296.77568,1038.5766950035,1.9628981720243e-11,1.2862421136884e-08,1.6614489338997e-11,2116259.9235008,0,11212.655575986,1.6101053726734e-11,0.13001952912322,4.8157632e+25,0.10140016350603,320065054.74844,618622588.63596
41644800,-233368397.40753,1038.5470191915,1.9613743895118e-11,1.2901004839973e-08,1.660399591408e-11,2122331.6242112,0,11212.655575986,1.6132447548529e-11,0.13028983999457,4.8257856e+25,0.10140016350603,320252262.12888,618625005.31148
41731200,-233415230.89743,1038.5173241424,1.9598520382328e-11,1.2939623649803e-08,1.6593494558057e-11,2128407.2348753,0,11212.655575986,1.6163839302901e-11,0.13056015086593,4.835808e+25,0.10140016350603,320439422.57486,618627515.15294
41817600,-233459888.96525,1038.4876095376,1.958331116837e-11,1.2978277522354e-08,1.6582985126662e-11,2134486.7507102,0,11212.655575986,1.6195228980481e-11,0.13083046173729,4.8458304e+25,0.10140016350603,320626533.10374,618630115.32971
41904000,-233502459.54285,1038.4578750731,1.9568116239723e-11,1.3016966413731e-08,1.6572467482389e-11,2140570.166787,0,11212.655575986,1.6226616571898e-11,0.13110077260865,4.8558528e+25,0.10140016350603,320813590.91772,618632803.24899
41990400,-233543026.93471,1038.4281204626,1.9552935582899e-11,1.3055690280168e-08,1.6561941494151e-11,2146657.4780319,0,11212.655575986,1.6258002067787e-11,0.13137108348001,4.8658752e+25,0.10140016350603,321000593.39212,618635576.32449
42076800,-233581671.96244,1038.3983454163,1.9537769184375e-11,1.3094449078022e-08,1.6551407037172e-11,2152748.679233,0,11212.655575986,1.6289385458734e-11,0.13164139435136,4.8758976e+25,0.10140016350603,321187538.04853,618638431.92883
42163200,-233618472.13136,1038.3685496793,1.9522617030683e-11,1.3133242763777e-08,1.6540863992478e-11,2158843.7650182,0,11212.655575986,1.6320766735368e-11,0.13191170522272,4.88592e+25,0.10140016350603,321374422.56884,618641367.7967
42249600,-233653501.74874,1038.3387329924,1.9507479108332e-11,1.3172071294042e-08,1.6530312246898e-11,2164942.729925,0,11212.655575986,1.6352145888277e-11,0.13218201609408,4.8959424e+25,0.10140016350603,321561244.77633,618644381.38263
42336000,-233686832.04138,1038.3088951201,1.9492355403861e-11,1.3210934625551e-08,1.6519751692721e-11,2171045.5683364,0,11212.655575986,1.6383522908047e-11,0.13245232696544,4.9059648e+25,0.10140016350603,321748002.61854,618647470.43385
42422400,-233718531.34888,1038.2790358131,1.9477245903775e-11,1.3249832715158e-08,1.6509182227562e-11,2177152.2745395,0,11212.655575986,1.6414897785199e-11,0.1327226378368,4.9159872e+25,0.10140016350603,321934694.16567,618650632.62168
42508800,-233748665.16635,1038.2491548721,1.9462150594653e-11,1.3288765519846e-08,1.6498603753938e-11,2183262.842665,0,11212.655575986,1.644627051034e-11,0.13299294870815,4.9260096e+25,0.10140016350603,322121317.61241,618653865.76296
42595200,-233777296.29171,1038.219252065,1.944706946302e-11,1.3327732996716e-08,1.6488016179411e-11,2189377.2668049,0,11212.655575986,1.647764107394e-11,0.13326325957951,4.936032e+25,0.10140016350603,322307871.25577,618657167.63199
42681600,-233804484.96883,1038.1893272069,1.9432002495486e-11,1.3366735102995e-08,1.6477419416005e-11,2195495.5408719,0,11212.655575986,1.650900946655e-11,0.13353357045087,4.9460544e+25,0.10140016350603,322494353.51434,618660536.25688
42768000,-233830288.92275,1038.1593800993,1.9416949678593e-11,1.3405771796028e-08,1.6466813380381e-11,2201617.6587452,0,11212.655575986,1.6540375678629e-11,0.13380388132223,4.9560768e+25,0.10140016350603,322680762.87361,618663969.50521
42854400,-233854763.56252,1038.1294105554,1.9401910998948e-11,1.3444843033284e-08,1.6456197993385e-11,2207743.6141725,0,11212.655575986,1.6571739700642e-11,0.13407419219359,4.9660992e+25,0.10140016350603,322867097.94539,618667465.43119
42940800,-233877961.98224,1038.0994183997,1.9386886443151e-11,1.3483948772352e-08,1.6445573180021e-11,2213873.4008121,0,11212.655575986,1.6603101523022e-11,0.13434450306494,4.9761216e+25,0.10140016350603,323053357.40604,618671022.08283
43027200,-233899935.1054,1038.0694034672,1.9371875997809e-11,1.352308897094e-08,1.6434938869269e-11,2220007.0122422,0,11212.655575986,1.6634461136174e-11,0.1346148139363,4.986144e+25,0.10140016350603,323239540.0177,618674637.58725
43113600,-233920731.76861,1038.039365602,1.9356879649572e-11,1.3562263586876e-08,1.6424294993836e-11,2226144.4419673,0,11212.655575986,1.6665818530495e-11,0.13488512480766,4.9961664e+25,0.10140016350603,323425644.6249,618678310.21342
43200000,-233939151.11826,1038.0093080817,1.9341897388839e-11,1.3601472578265e-08,1.6413643106711e-11,2232285.6145927,0,11212.655575986,1.6697173701682e-11,0.13515543567902,5.0061888e+25,0.10140016350603,323611775.19479,618682017.82296
43286400,-233954522.57204,1037.9792326977,1.9326929204377e-11,1.364071590332e-08,1.6402984053113e-11,2238430.4913077,0,11212.655575986,1.6728526643193e-11,0.13542574655038,5.0162112e+25,0.10140016350603,323797990.19965,618685748.34389
43372800,-233966976.00759,1037.9491390071,1.931197508247e-11,1.3679993520299e-08,1.6392317635206e-11,2244579.0746178,0,11212.655575986,1.6759877344974e-11,0.13569605742173,5.0262336e+25,0.10140016350603,323984279.52545,618689503.89001
43459200,-233976633.47752,1037.919026618,1.9297035009493e-11,1.3719305387577e-08,1.6381643670511e-11,2250731.3619319,0,11212.655575986,1.6791225797003e-11,0.13596636829309,5.036256e+25,0.10140016350603,324170633.32306,618693286.4607
43545600,-233983611.87758,1037.8888951487,1.9282108971852e-11,1.375865146364e-08,1.6370961984859e-11,2256887.3505116,0,11212.655575986,1.6822571989232e-11,0.13623667916445,5.0462784e+25,0.10140016350603,324357042.31562,618697097.81654
43632000,-233988023.08449,1037.8587442206,1.9267196955964e-11,1.3798031707087e-08,1.6360272412183e-11,2263047.037392,0,11212.655575986,1.6853915911534e-11,0.13650699003581,5.0563008e+25,0.10140016350603,324543497.79251,618700939.55649
43718400,-233989974.22406,1037.8285734976,1.9252298948329e-11,1.3837446076631e-08,1.6349574793967e-11,2269210.4193892,0,11212.655575986,1.6885257553815e-11,0.13677730090717,5.0663232e+25,0.10140016350603,324729991.54235,618704812.97182
43804800,-233989567.84112,1037.7983826445,1.9237414935432e-11,1.3876894531093e-08,1.6338868979196e-11,2275377.493177,0,11212.655575986,1.6916596905902e-11,0.13704761177853,5.0763456e+25,0.10140016350603,324916515.83034,618708719.28269
43891200,-233986902.14094,1037.7681713225,1.9222544903795e-11,1.3916377029409e-08,1.6328154823914e-11,2281548.2552203,0,11212.655575986,1.6947933957568e-11,0.13731792264988,5.086368e+25,0.10140016350603,325103063.3976,618712659.40347
43977600,-233982071.13033,1037.7379392432,1.9207688839992e-11,1.3955893530624e-08,1.6317432190899e-11,2287722.7017725,0,11212.655575986,1.6979268698625e-11,0.13758823352124,5.0963904e+25,0.10140016350603,325289627.40041,618716634.20594
44047000,-233973520.86306,1037.7136596011,1.9195763542967e-11,1.3987659411937e-08,1.6308821480449e-11,2293808.168444,0,11212.655575986,1.7004434948999e-11,0.13780535822578,5.1044408e+25,0.10140016350603,325439539.34435,618720523.32031
