power_density,volume,x,x0,x1,x2,x_coord,y,y_coord,z_layer
1371.064071896,2.4273419854405e-06,-0.05813031411089,-5,-5,0,-1.4110215206821e-07,-0.0335615525,-8.1465365479817e-08,16
1369.809797281,2.4273419854405e-06,-0.05813031411089,-5,-4,1,-1.4110215206821e-07,-0.0201369315,-4.887921928789e-08,16
1369.5744043665,2.4273419854405e-06,-0.05813031411089,-5,-3,2,-1.4110215206821e-07,-0.0067123105,-1.6293073095963e-08,16
1369.5679049133,2.4273419854405e-06,-0.05813031411089,-5,-2,3,-1.4110215206821e-07,0.0067123105,1.6293073095963e-08,16
1369.7965699017,2.4273419854405e-06,-0.05813031411089,-5,-1,4,-1.4110215206821e-07,0.0201369315,4.887921928789e-08,16
1371.0278681746,2.4273419854405e-06,-0.05813031411089,-5,0,5,-1.4110215206821e-07,0.0335615525,8.1465365479817e-08,16
1370.0008935789,2.4273419854405e-06,-0.05813031411089,-5,1,6,-1.4110215206821e-07,0.0469861735,1.1405151167174e-07,16
1370.3438007191,2.4273419854405e-06,-0.046504251288712,-4,-6,-2,-1.1288172165457e-07,-0.053698484,-1.3034458476771e-07,16
1369.8453809456,2.4273419854405e-06,-0.046504251288712,-4,-5,-1,-1.1288172165457e-07,-0.040273863,-9.775843857578e-08,16
1369.1068558596,2.4273419854405e-06,-0.046504251288712,-4,-4,0,-1.1288172165457e-07,-0.026849242,-6.5172292383854e-08,16
1368.4465801105,2.4273419854405e-06,-0.046504251288712,-4,-3,1,-1.1288172165457e-07,-0.013424621,-3.2586146191927e-08,16
1367.8184631121,2.4273419854405e-06,-0.046504251288712,-4,-2,2,-1.1288172165457e-07,0,-1.0068339018419e-23,16
1368.4342071189,2.4273419854405e-06,-0.046504251288712,-4,-1,3,-1.1288172165457e-07,0.013424621,3.2586146191927e-08,16
1369.0728707298,2.4273419854406e-06,-0.046504251288712,-4,0,4,-1.1288172165457e-07,0.026849242,6.5172292383854e-08,16
1369.7969636926,2.4273419854405e-06,-0.046504251288712,-4,1,5,-1.1288172165457e-07,0.040273863,9.775843857578e-08,16
1370.237018682,2.4273419854405e-06,-0.046504251288712,-4,2,6,-1.1288172165457e-07,0.053698484,1.3034458476771e-07,16
1370.6192327238,2.4273419854405e-06,-0.034878188466534,-3,-6,-3,-8.4661291240927e-08,-0.0604107945,-1.4663765786367e-07,16
1369.6443538003,2.4273419854405e-06,-0.034878188466534,-3,-5,-2,-8.4661291240926e-08,-0.0469861735,-1.1405151167174e-07,16
1368.4810254302,2.4273419854406e-06,-0.034878188466534,-3,-4,-1,-8.4661291240927e-08,-0.0335615525,-8.1465365479817e-08,16
1367.8288226884,2.4273419854405e-06,-0.034878188466534,-3,-3,0,-8.4661291240927e-08,-0.0201369315,-4.887921928789e-08,16
1367.8621582654,2.4273419854405e-06,-0.034878188466534,-3,-2,1,-8.4661291240927e-08,-0.0067123105,-1.6293073095963e-08,16
1367.8508795101,2.4273419854405e-06,-0.034878188466534,-3,-1,2,-8.4661291240927e-08,0.0067123105,1.6293073095963e-08,16
1367.7997607889,2.4273419854405e-06,-0.034878188466534,-3,0,3,-8.4661291240927e-08,0.0201369315,4.887921928789e-08,16
1368.4337308116,2.4273419854406e-06,-0.034878188466534,-3,1,4,-8.4661291240927e-08,0.0335615525,8.1465365479817e-08,16
1369.5617499909,2.4273419854405e-06,-0.034878188466534,-3,2,5,-8.4661291240927e-08,0.0469861735,1.1405151167174e-07,16
1370.4744156753,2.4273419854405e-06,-0.034878188466534,-3,3,6,-8.4661291240927e-08,0.0604107945,1.4663765786367e-07,16
1370.39212651,2.4273419854405e-06,-0.023252125644356,-2,-6,-4,-5.6440860827285e-08,-0.067123105,-1.6293073095963e-07,16
1369.6708282914,2.4273419854405e-06,-0.023252125644356,-2,-5,-3,-5.6440860827284e-08,-0.053698484,-1.3034458476771e-07,16
1367.8824301398,2.4273419854406e-06,-0.023252125644356,-2,-4,-2,-5.6440860827285e-08,-0.040273863,-9.7758438575781e-08,16
1367.8956061379,2.4273419854405e-06,-0.023252125644356,-2,-3,-1,-5.6440860827285e-08,-0.026849242,-6.5172292383854e-08,16
1368.3529931053,2.4273419854405e-06,-0.023252125644356,-2,-2,0,-5.6440860827285e-08,-0.013424621,-3.2586146191927e-08,16
1368.6624831247,2.4273419854405e-06,-0.023252125644356,-2,-1,1,-5.6440860827285e-08,0,6.1909298970766e-24,16
1368.3298217777,2.4273419854405e-06,-0.023252125644356,-2,0,2,-5.6440860827284e-08,0.013424621,3.2586146191927e-08,16
1367.8515971138,2.4273419854405e-06,-0.023252125644356,-2,1,3,-5.6440860827285e-08,0.026849242,6.5172292383854e-08,16
1367.8170559585,2.4273419854406e-06,-0.023252125644356,-2,2,4,-5.6440860827285e-08,0.040273863,9.7758438575781e-08,16
1369.562561796,2.4273419854405e-06,-0.023252125644356,-2,3,5,-5.6440860827284e-08,0.053698484,1.3034458476771e-07,16
1370.2267033922,2.4273419854405e-06,-0.023252125644356,-2,4,6,-5.6440860827285e-08,0.067123105,1.6293073095963e-07,16
1370.1543394793,2.4273419854405e-06,-0.011626062822178,-1,-6,-5,-2.8220430413642e-08,-0.0738354155,-1.792238040556e-07,16
1369.92232389,2.4273419854405e-06,-0.011626062822178,-1,-5,-4,-2.8220430413642e-08,-0.0604107945,-1.4663765786367e-07,16
1368.5281058498,2.4273419854406e-06,-0.011626062822178,-1,-4,-3,-2.8220430413642e-08,-0.0469861735,-1.1405151167174e-07,16
1367.9156196558,2.4273419854405e-06,-0.011626062822178,-1,-3,-2,-2.8220430413642e-08,-0.0335615525,-8.1465365479817e-08,16
1368.6957807517,2.4273419854405e-06,-0.011626062822178,-1,-2,-1,-2.8220430413642e-08,-0.0201369315,-4.887921928789e-08,16
1368.5173864518,2.4273419854405e-06,-0.011626062822178,-1,-1,0,-2.8220430413642e-08,-0.0067123105,-1.6293073095963e-08,16
1368.5066702625,2.4273419854405e-06,-0.011626062822178,-1,0,1,-2.8220430413642e-08,0.0067123105,1.6293073095963e-08,16
1368.6614042734,2.4273419854406e-06,-0.011626062822178,-1,1,2,-2.8220430413642e-08,0.0201369315,4.887921928789e-08,16
1367.8625418861,2.4273419854405e-06,-0.011626062822178,-1,2,3,-2.8220430413642e-08,0.0335615525,8.1465365479817e-08,16
1368.4438838678,2.4273419854406e-06,-0.011626062822178,-1,3,4,-2.8220430413642e-08,0.0469861735,1.1405151167174e-07,16
1369.7993303446,2.4273419854405e-06,-0.011626062822178,-1,4,5,-2.8220430413642e-08,0.0604107945,1.4663765786367e-07,16
1369.9810006026,2.4273419854405e-06,-0.011626062822178,-1,5,6,-2.8220430413642e-08,0.0738354155,1.792238040556e-07,16
1370.7456985402,2.4273419854406e-06,-1.3877787807814e-17,0,-6,-6,-1.4665653766624e-22,-0.080547726,-1.9551687715156e-07,16
1371.1842450134,2.4273419854405e-06,-1.0408340855861e-17,0,-5,-5,-1.3298220816497e-22,-0.067123105,-1.6293073095963e-07,16
1369.197509982,2.4273419854406e-06,-6.9388939039072e-18,0,-4,-4,-1.3522464310681e-22,-0.053698484,-1.3034458476771e-07,16
1367.8932400528,2.4273419854405e-06,-6.9388939039072e-18,0,-3,-3,-1.3391278635409e-22,-0.040273863,-9.775843857578e-08,16
1368.3925034221,2.4273419854405e-06,-3.4694469519536e-18,0,-2,-2,-1.323876720997e-22,-0.026849242,-6.5172292383854e-08,16
1368.5358901481,2.4273419854405e-06,-1.7347234759768e-18,0,-1,-1,-1.3561238401895e-22,-0.013424621,-3.2586146191927e-08,16
1368.1502024938,2.4273419854405e-06,0,0,0,0,-1.3329240089468e-22,0,-1.7474190440183e-23,16
1368.5142845588,2.4273419854405e-06,1.7347234759768e-18,0,1,1,-1.3301451990765e-22,0.013424621,3.2586146191927e-08,16
1368.3495785457,2.4273419854405e-06,3.4694469519536e-18,0,2,2,-1.2410940362563e-22,0.026849242,6.5172292383853e-08,16
1367.8254485012,2.4273419854405e-06,6.9388939039072e-18,0,3,3,-1.2056803662814e-22,0.040273863,9.775843857578e-08,16
1369.1021827829,2.4273419854405e-06,6.9388939039072e-18,0,4,4,-1.2337915824111e-22,0.053698484,1.3034458476771e-07,16
1371.0550208369,2.4273419854405e-06,1.0408340855861e-17,0,5,5,-1.146743747637e-22,0.067123105,1.6293073095963e-07,16
1370.5761636245,2.4273419854405e-06,1.3877787807814e-17,0,6,6,-1.2616443045994e-22,0.080547726,1.9551687715156e-07,16
1370.1614029898,2.4273419854406e-06,0.011626062822178,1,-5,-6,2.8220430413642e-08,-0.0738354155,-1.792238040556e-07,16
1369.9387270297,2.4273419854405e-06,0.011626062822178,1,-4,-5,2.8220430413642e-08,-0.0604107945,-1.4663765786367e-07,16
1368.5496951571,2.4273419854406e-06,0.011626062822178,1,-3,-4,2.8220430413642e-08,-0.0469861735,-1.1405151167174e-07,16
1367.942057091,2.4273419854405e-06,0.011626062822178,1,-2,-3,2.8220430413642e-08,-0.0335615525,-8.1465365479817e-08,16
1368.7187606011,2.4273419854405e-06,0.011626062822178,1,-1,-2,2.8220430413642e-08,-0.0201369315,-4.887921928789e-08,16
1368.5417605054,2.4273419854405e-06,0.011626062822178,1,0,-1,2.8220430413642e-08,-0.0067123105,-1.6293073095963e-08,16
1368.5309720773,2.4273419854405e-06,0.011626062822178,1,1,0,2.8220430413642e-08,0.0067123105,1.6293073095963e-08,16
1368.6878601557,2.4273419854405e-06,0.011626062822178,1,2,1,2.8220430413642e-08,0.0201369315,4.887921928789e-08,16
1367.887245746,2.4273419854405e-06,0.011626062822178,1,3,2,2.8220430413642e-08,0.0335615525,8.1465365479817e-08,16
1368.4708635763,2.4273419854406e-06,0.011626062822178,1,4,3,2.8220430413642e-08,0.0469861735,1.1405151167174e-07,16
1369.8323678796,2.4273419854405e-06,0.011626062822178,1,5,4,2.8220430413642e-08,0.0604107945,1.4663765786367e-07,16
1370.0200675407,2.4273419854405e-06,0.011626062822178,1,6,5,2.8220430413642e-08,0.0738354155,1.792238040556e-07,16
1370.4176369046,2.4273419854406e-06,0.023252125644356,2,-4,-6,5.6440860827284e-08,-0.067123105,-1.6293073095963e-07,16
1369.7107893872,2.4273419854405e-06,0.023252125644356,2,-3,-5,5.6440860827284e-08,-0.053698484,-1.3034458476771e-07,16
1367.9316337036,2.4273419854406e-06,0.023252125644356,2,-2,-4,5.6440860827284e-08,-0.040273863,-9.7758438575781e-08,16
1367.9409007742,2.4273419854405e-06,0.023252125644356,2,-1,-3,5.6440860827284e-08,-0.026849242,-6.5172292383854e-08,16
1368.4013107478,2.4273419854405e-06,0.023252125644356,2,0,-2,5.6440860827284e-08,-0.013424621,-3.2586146191927e-08,16
1368.7115124314,2.4273419854405e-06,0.023252125644356,2,1,-1,5.6440860827284e-08,0,9.8356944711383e-24,16
1368.380641329,2.4273419854405e-06,0.023252125644356,2,2,0,5.6440860827284e-08,0.013424621,3.2586146191927e-08,16
1367.8983997064,2.4273419854405e-06,0.023252125644356,2,3,1,5.6440860827284e-08,0.026849242,6.5172292383854e-08,16
1367.8602516112,2.4273419854406e-06,0.023252125644356,2,4,2,5.6440860827284e-08,0.040273863,9.7758438575781e-08,16
1369.6152455096,2.4273419854405e-06,0.023252125644356,2,5,3,5.6440860827284e-08,0.053698484,1.3034458476771e-07,16
1370.2896963439,2.4273419854405e-06,0.023252125644356,2,6,4,5.6440860827284e-08,0.067123105,1.6293073095963e-07,16
1370.670260816,2.4273419854405e-06,0.034878188466534,3,-3,-6,8.4661291240926e-08,-0.0604107945,-1.4663765786367e-07,16
1369.7153929309,2.4273419854405e-06,0.034878188466534,3,-2,-5,8.4661291240926e-08,-0.0469861735,-1.1405151167174e-07,16
1368.5566770041,2.4273419854405e-06,0.034878188466534,3,-1,-4,8.4661291240927e-08,-0.0335615525,-8.1465365479817e-08,16
1367.8998414897,2.4273419854405e-06,0.034878188466534,3,0,-3,8.4661291240926e-08,-0.0201369315,-4.887921928789e-08,16
1367.9348917756,2.4273419854405e-06,0.034878188466534,3,1,-2,8.4661291240926e-08,-0.0067123105,-1.6293073095963e-08,16
1367.9261067042,2.4273419854405e-06,0.034878188466534,3,2,-1,8.4661291240926e-08,0.0067123105,1.6293073095963e-08,16
1367.8679949122,2.4273419854405e-06,0.034878188466534,3,3,0,8.4661291240926e-08,0.0201369315,4.887921928789e-08,16
1368.4934308227,2.4273419854406e-06,0.034878188466534,3,4,1,8.4661291240927e-08,0.0335615525,8.1465365479817e-08,16
1369.6265751559,2.4273419854405e-06,0.034878188466534,3,5,2,8.4661291240926e-08,0.0469861735,1.1405151167174e-07,16
1370.5477568639,2.4273419854405e-06,0.034878188466534,3,6,3,8.4661291240927e-08,0.0604107945,1.4663765786367e-07,16
1370.4321880748,2.4273419854405e-06,0.046504251288712,4,-2,-6,1.1288172165457e-07,-0.053698484,-1.3034458476771e-07,16
1369.953295947,2.4273419854405e-06,0.046504251288712,4,-1,-5,1.1288172165457e-07,-0.040273863,-9.775843857578e-08,16
1369.2056247723,2.4273419854406e-06,0.046504251288712,4,0,-4,1.1288172165457e-07,-0.026849242,-6.5172292383854e-08,16
1368.5475121412,2.4273419854406e-06,0.046504251288712,4,1,-3,1.1288172165457e-07,-0.013424621,-3.2586146191927e-08,16
1367.9166053024,2.4273419854406e-06,0.046504251288712,4,2,-2,1.1288172165457e-07,0,-1.9619690153992e-23,16
1368.5243083503,2.4273419854406e-06,0.046504251288712,4,3,-1,1.1288172165457e-07,0.013424621,3.2586146191927e-08,16
1369.1552507133,2.4273419854406e-06,0.046504251288712,4,4,0,1.1288172165457e-07,0.026849242,6.5172292383854e-08,16
1369.865946316,2.4273419854405e-06,0.046504251288712,4,5,1,1.1288172165457e-07,0.040273863,9.775843857578e-08,16
1370.3137147966,2.4273419854405e-06,0.046504251288712,4,6,2,1.1288172165457e-07,0.053698484,1.3034458476771e-07,16
1370.1910614504,2.4273419854405e-06,0.05813031411089,5,-1,-6,1.4110215206821e-07,-0.0469861735,-1.1405151167174e-07,16
1371.1911405784,2.4273419854405e-06,0.05813031411089,5,0,-5,1.4110215206821e-07,-0.0335615525,-8.1465365479817e-08,16
1369.9463223423,2.4273419854405e-06,0.05813031411089,5,1,-4,1.4110215206821e-07,-0.0201369315,-4.887921928789e-08,16
1369.6966418848,2.4273419854405e-06,0.05813031411089,5,2,-3,1.4110215206821e-07,-0.0067123105,-1.6293073095963e-08,16
1369.6809480021,2.4273419854405e-06,0.05813031411089,5,3,-2,1.4110215206821e-07,0.0067123105,1.6293073095963e-08,16
1369.8993651944,2.4273419854405e-06,0.05813031411089,5,4,-1,1.4110215206821e-07,0.0201369315,4.887921928789e-08,16
1371.1171815132,2.4273419854405e-06,0.05813031411089,5,5,0,1.4110215206821e-07,0.0335615525,8.1465365479817e-08,16
1370.0701745444,2.4273419854405e-06,0.05813031411089,5,6,1,1.4110215206821e-07,0.0469861735,1.1405151167174e-07,16
1370.7728368788,2.4273419854405e-06,0.069756376933068,6,0,-6,1.6932258248185e-07,-0.040273863,-9.775843857578e-08,16
1370.1842765541,2.4273419854405e-06,0.069756376933068,6,1,-5,1.6932258248185e-07,-0.026849242,-6.5172292383854e-08,16
1370.4082989885,2.4273419854405e-06,0.069756376933068,6,2,-4,1.6932258248185e-07,-0.013424621,-3.2586146191927e-08,16
1370.6312840247,2.4273419854405e-06,0.069756376933068,6,3,-3,1.6932258248185e-07,0,-2.7154788546467e-23,16
1370.3660280292,2.4273419854405e-06,0.069756376933068,6,4,-2,1.6932258248185e-07,0.013424621,3.2586146191927e-08,16
1370.0985960977,2.4273419854405e-06,0.069756376933068,6,5,-1,1.6932258248185e-07,0.026849242,6.5172292383854e-08,16
1370.6558420889,2.4273419854405e-06,0.069756376933068,6,6,0,1.6932258248185e-07,0.040273863,9.775843857578e-08,16
1259.9192072038,2.4273419854405e-06,-0.069756376933068,-6,-6,0,-1.6932258248185e-07,-0.040273863,-9.775843857578e-08,17
1259.1432062905,2.4273419854405e-06,-0.069756376933068,-6,-5,1,-1.6932258248185e-07,-0.026849242,-6.5172292383853e-08,17
1259.2501558764,2.4273419854405e-06,-0.069756376933068,-6,-4,2,-1.6932258248185e-07,-0.013424621,-3.2586146191927e-08,17
1259.4211602478,2.4273419854405e-06,-0.069756376933068,-6,-3,3,-1.6932258248185e-07,0,-5.6739420142309e-24,17
1259.2362392404,2.4273419854405e-06,-0.069756376933068,-6,-2,4,-1.6932258248185e-07,0.013424621,3.2586146191927e-08,17
1259.1220776964,2.4273419854405e-06,-0.069756376933068,-6,-1,5,-1.6932258248185e-07,0.026849242,6.5172292383853e-08,17
1259.8665636051,2.4273419854405e-06,-0.069756376933068,-6,0,6,-1.6932258248185e-07,0.040273863,9.775843857578e-08,17
1259.2083288152,2.4273419854405e-06,-0.05813031411089,-5,-6,-1,-1.4110215206821e-07,-0.0469861735,-1.1405151167174e-07,17
1259.4461170012,2.4273419854405e-06,-0.05813031411089,-5,-5,0,-1.4110215206821e-07,-0.0335615525,-8.1465365479816e-08,17
1258.1197729235,2.4273419854405e-06,-0.05813031411089,-5,-4,1,-1.4110215206821e-07,-0.0201369315,-4.887921928789e-08,17
1257.8560113128,2.4273419854405e-06,-0.05813031411089,-5,-3,2,-1.4110215206821e-07,-0.0067123105,-1.6293073095963e-08,17
1257.8460717401,2.4273419854405e-06,-0.05813031411089,-5,-2,3,-1.4110215206821e-07,0.0067123105,1.6293073095963e-08,17
1258.095296715,2.4273419854405e-06,-0.05813031411089,-5,-1,4,-1.4110215206821e-07,0.0201369315,4.887921928789e-08,17
1259.384224076,2.4273419854405e-06,-0.05813031411089,-5,0,5,-1.4110215206821e-07,0.0335615525,8.1465365479816e-08,17
1259.1014117734,2.4273419854405e-06,-0.05813031411089,-5,1,6,-1.4110215206821e-07,0.0469861735,1.1405151167174e-07,17
1259.3696863387,2.4273419854405e-06,-0.046504251288712,-4,-6,-2,-1.1288172165457e-07,-0.053698484,-1.3034458476771e-07,17
1258.1692760396,2.4273419854405e-06,-0.046504251288712,-4,-5,-1,-1.1288172165457e-07,-0.040273863,-9.775843857578e-08,17
1257.1384095468,2.4273419854405e-06,-0.046504251288712,-4,-4,0,-1.1288172165457e-07,-0.026849242,-6.5172292383853e-08,17
1256.4467208222,2.4273419854405e-06,-0.046504251288712,-4,-3,1,-1.1288172165457e-07,-0.013424621,-3.2586146191927e-08,17
1255.8764838991,2.4273419854405e-06,-0.046504251288712,-4,-2,2,-1.1288172165457e-07,0,-1.0288058868628e-23,17
1256.428062916,2.4273419854405e-06,-0.046504251288712,-4,-1,3,-1.1288172165457e-07,0.013424621,3.2586146191927e-08,17
1257.0881231313,2.4273419854405e-06,-0.046504251288712,-4,0,4,-1.1288172165457e-07,0.026849242,6.5172292383853e-08,17
1258.086792631,2.4273419854405e-06,-0.046504251288712,-4,1,5,-1.1288172165457e-07,0.040273863,9.775843857578e-08,17
1259.1926703385,2.4273419854405e-06,-0.046504251288712,-4,2,6,-1.1288172165457e-07,0.053698484,1.3034458476771e-07,17
1259.5830503688,2.4273419854405e-06,-0.034878188466534,-3,-6,-3,-8.4661291240926e-08,-0.0604107945,-1.4663765786367e-07,17
1257.9500349554,2.4273419854405e-06,-0.034878188466534,-3,-5,-2,-8.4661291240926e-08,-0.0469861735,-1.1405151167174e-07,17
1256.4907479175,2.4273419854405e-06,-0.034878188466534,-3,-4,-1,-8.4661291240926e-08,-0.0335615525,-8.1465365479817e-08,17
1255.6927902076,2.4273419854405e-06,-0.034878188466534,-3,-3,0,-8.4661291240926e-08,-0.0201369315,-4.887921928789e-08,17
1255.6990551457,2.4273419854405e-06,-0.034878188466534,-3,-2,1,-8.4661291240926e-08,-0.0067123105,-1.6293073095963e-08,17
1255.6850503609,2.4273419854405e-06,-0.034878188466534,-3,-1,2,-8.4661291240926e-08,0.0067123105,1.6293073095963e-08,17
1255.6542297305,2.4273419854405e-06,-0.034878188466534,-3,0,3,-8.4661291240926e-08,0.0201369315,4.887921928789e-08,17
1256.4229178557,2.4273419854405e-06,-0.034878188466534,-3,1,4,-8.4661291240926e-08,0.0335615525,8.1465365479817e-08,17
1257.825515154,2.4273419854405e-06,-0.034878188466534,-3,2,5,-8.4661291240926e-08,0.0469861735,1.1405151167174e-07,17
1259.360418171,2.4273419854405e-06,-0.034878188466534,-3,3,6,-8.4661291240926e-08,0.0604107945,1.4663765786367e-07,17
1259.427500918,2.4273419854405e-06,-0.023252125644356,-2,-6,-4,-5.6440860827284e-08,-0.067123105,-1.6293073095963e-07,17
1257.9807438508,2.4273419854405e-06,-0.023252125644356,-2,-5,-3,-5.6440860827284e-08,-0.053698484,-1.3034458476771e-07,17
1255.9569072989,2.4273419854405e-06,-0.023252125644356,-2,-4,-2,-5.6440860827284e-08,-0.040273863,-9.775843857578e-08,17
1255.739064295,2.4273419854405e-06,-0.023252125644356,-2,-3,-1,-5.6440860827284e-08,-0.026849242,-6.5172292383853e-08,17
1256.0563156541,2.4273419854405e-06,-0.023252125644356,-2,-2,0,-5.6440860827284e-08,-0.013424621,-3.2586146191927e-08,17
1256.3030930387,2.4273419854405e-06,-0.023252125644356,-2,-1,1,-5.6440860827284e-08,0,5.1698788284564e-24,17
1256.0282051014,2.4273419854405e-06,-0.023252125644356,-2,0,2,-5.6440860827284e-08,0.013424621,3.2586146191927e-08,17
1255.6832000721,2.4273419854405e-06,-0.023252125644356,-2,1,3,-5.6440860827284e-08,0.026849242,6.5172292383853e-08,17
1255.8669761733,2.4273419854405e-06,-0.023252125644356,-2,2,4,-5.6440860827284e-08,0.040273863,9.775843857578e-08,17
1257.8264703654,2.4273419854405e-06,-0.023252125644356,-2,3,5,-5.6440860827284e-08,0.053698484,1.3034458476771e-07,17
1259.1806776155,2.4273419854405e-06,-0.023252125644356,-2,4,6,-5.6440860827284e-08,0.067123105,1.6293073095963e-07,17
1259.3325060198,2.4273419854405e-06,-0.011626062822178,-1,-6,-5,-2.8220430413642e-08,-0.0738354155,-1.792238040556e-07,17
1258.2601083264,2.4273419854405e-06,-0.011626062822178,-1,-5,-4,-2.8220430413642e-08,-0.0604107945,-1.4663765786367e-07,17
1256.5448981319,2.4273419854405e-06,-0.011626062822178,-1,-4,-3,-2.8220430413642e-08,-0.0469861735,-1.1405151167174e-07,17
1255.7620383644,2.4273419854405e-06,-0.011626062822178,-1,-3,-2,-2.8220430413642e-08,-0.0335615525,-8.1465365479817e-08,17
1256.3415904898,2.4273419854405e-06,-0.011626062822178,-1,-2,-1,-2.8220430413642e-08,-0.0201369315,-4.887921928789e-08,17
1256.1533821699,2.4273419854405e-06,-0.011626062822178,-1,-1,0,-2.8220430413642e-08,-0.0067123105,-1.6293073095963e-08,17
1256.1407489056,2.4273419854405e-06,-0.011626062822178,-1,0,1,-2.8220430413642e-08,0.0067123105,1.6293073095963e-08,17
1256.3005707799,2.4273419854405e-06,-0.011626062822178,-1,1,2,-2.8220430413642e-08,0.0201369315,4.887921928789e-08,17
1255.6944562468,2.4273419854405e-06,-0.011626062822178,-1,2,3,-2.8220430413642e-08,0.0335615525,8.1465365479816e-08,17
1256.4334017732,2.4273419854405e-06,-0.011626062822178,-1,3,4,-2.8220430413642e-08,0.0469861735,1.1405151167174e-07,17
1258.0882912733,2.4273419854405e-06,-0.011626062822178,-1,4,5,-2.8220430413642e-08,0.0604107945,1.4663765786367e-07,17
1259.0757121614,2.4273419854405e-06,-0.011626062822178,-1,5,6,-2.8220430413642e-08,0.0738354155,1.792238040556e-07,17
1260.1067171833,2.4273419854405e-06,-1.3877787807814e-17,0,-6,-6,-1.4579704531101e-22,-0.080547726,-1.9551687715156e-07,17
1259.5932953077,2.4273419854405e-06,-1.0408340855861e-17,0,-5,-5,-1.3542497591142e-22,-0.067123105,-1.6293073095963e-07,17
1257.2455551146,2.4273419854405e-06,-6.9388939039072e-18,0,-4,-4,-1.357674803838e-22,-0.053698484,-1.3034458476771e-07,17
1255.7667562985,2.4273419854405e-06,-6.9388939039072e-18,0,-3,-3,-1.3273663892062e-22,-0.040273863,-9.775843857578e-08,17
1256.1011706209,2.4273419854405e-06,-3.4694469519536e-18,0,-2,-2,-1.3277541301183e-22,-0.026849242,-6.5172292383853e-08,17
1256.1742772175,2.4273419854405e-06,-1.7347234759768e-18,0,-1,-1,-1.3712457357627e-22,-0.013424621,-3.2586146191927e-08,17
1255.7941872069,2.4273419854405e-06,0,0,0,0,-1.3332471263736e-22,0,-1.6659934524701e-23,17
1256.1493604285,2.4273419854405e-06,1.7347234759768e-18,0,1,1,-1.3257508020723e-22,0.013424621,3.2586146191927e-08,17
1256.0497637916,2.4273419854405e-06,3.4694469519536e-18,0,2,2,-1.240124683976e-22,0.026849242,6.5172292383853e-08,17
1255.6823927672,2.4273419854405e-06,6.9388939039072e-18,0,3,3,-1.2133059375534e-22,0.040273863,9.775843857578e-08,17
1257.120333732,2.4273419854405e-06,6.9388939039072e-18,0,4,4,-1.2226117194446e-22,0.053698484,1.3034458476771e-07,17
1259.4120511161,2.4273419854405e-06,1.0408340855861e-17,0,5,5,-1.1484885817416e-22,0.067123105,1.6293073095963e-07,17
1259.8500428667,2.4273419854405e-06,1.3877787807814e-17,0,6,6,-1.2638415031015e-22,0.080547726,1.9551687715156e-07,17
1259.3406907768,2.4273419854405e-06,0.011626062822178,1,-5,-6,2.8220430413642e-08,-0.0738354155,-1.792238040556e-07,17
1258.2781307674,2.4273419854405e-06,0.011626062822178,1,-4,-5,2.8220430413642e-08,-0.0604107945,-1.4663765786367e-07,17
1256.5686478681,2.4273419854405e-06,0.011626062822178,1,-3,-4,2.8220430413642e-08,-0.0469861735,-1.1405151167174e-07,17
1255.7910009899,2.4273419854405e-06,0.011626062822178,1,-2,-3,2.8220430413642e-08,-0.0335615525,-8.1465365479816e-08,17
1256.3672521934,2.4273419854405e-06,0.011626062822178,1,-1,-2,2.8220430413642e-08,-0.0201369315,-4.887921928789e-08,17
1256.1807561591,2.4273419854405e-06,0.011626062822178,1,0,-1,2.8220430413642e-08,-0.0067123105,-1.6293073095963e-08,17
1256.1685866555,2.4273419854405e-06,0.011626062822178,1,1,0,2.8220430413642e-08,0.0067123105,1.6293073095963e-08,17
1256.3314157892,2.4273419854405e-06,0.011626062822178,1,2,1,2.8220430413642e-08,0.0201369315,4.887921928789e-08,17
1255.725324271,2.4273419854405e-06,0.011626062822178,1,3,2,2.8220430413642e-08,0.0335615525,8.1465365479816e-08,17
1256.4699688695,2.4273419854405e-06,0.011626062822178,1,4,3,2.8220430413642e-08,0.0469861735,1.1405151167174e-07,17
1258.1361605808,2.4273419854405e-06,0.011626062822178,1,5,4,2.8220430413642e-08,0.0604107945,1.4663765786367e-07,17
1259.1364895701,2.4273419854405e-06,0.011626062822178,1,6,5,2.8220430413642e-08,0.0738354155,1.792238040556e-07,17
1259.4559323027,2.4273419854405e-06,0.023252125644356,2,-4,-6,5.6440860827284e-08,-0.067123105,-1.6293073095963e-07,17
1258.0251496372,2.4273419854405e-06,0.023252125644356,2,-3,-5,5.6440860827284e-08,-0.053698484,-1.3034458476771e-07,17
1256.0116265337,2.4273419854405e-06,0.023252125644356,2,-2,-4,5.6440860827284e-08,-0.040273863,-9.775843857578e-08,17
1255.7904591658,2.4273419854405e-06,0.023252125644356,2,-1,-3,5.6440860827284e-08,-0.026849242,-6.5172292383853e-08,17
1256.1110285562,2.4273419854405e-06,0.023252125644356,2,0,-2,5.6440860827284e-08,-0.013424621,-3.2586146191927e-08,17
1256.3592399087,2.4273419854405e-06,0.023252125644356,2,1,-1,5.6440860827284e-08,0,1.0055414321348e-23,17
1256.0872185975,2.4273419854405e-06,0.023252125644356,2,2,0,5.6440860827284e-08,0.013424621,3.2586146191927e-08,17
1255.7399252413,2.4273419854405e-06,0.023252125644356,2,3,1,5.6440860827284e-08,0.026849242,6.5172292383853e-08,17
